

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2019          Hasta fecha:31/12/2019          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        03/Ene/2019    29435       30467 Ventas                camil         -10.00              40.00       -400.00 
        03/Ene/2019    29438       30470 Ventas                blueca        -10.00              40.00       -400.00 
        03/Ene/2019    29439       30471 Ventas              susane          -11.00              40.00       -440.00 
        03/Ene/2019    29442       30474 Ventas                roman         -32.00              36.00       -1,152.00 
        03/Ene/2019    29447       30479 Ventas                frank           -4.00             40.00       -160.00 
        03/Ene/2019    29448       30480 Ventas                mediv           -4.00             40.00       -160.00 
        04/Ene/2019    29454       30486 Ventas                roman         -25.00              36.00       -900.00 
        04/Ene/2019    29458       30490 Ventas                dlife           -2.00             40.00         -80.00 

        04/Ene/2019    29461       30493 Ventas                abyss           -7.00             40.00       -280.00 
        04/Ene/2019    29463       30495 Ventas                phan          -27.00              40.00       -1,080.00 
        04/Ene/2019    29467       30499 Ventas                star            -4.00             40.00       -160.00 
        04/Ene/2019    29468       30500 Ventas                camil           -6.00             40.00       -240.00 
        04/Ene/2019    29469       30501 Ventas                blueca          -8.00             40.00       -320.00 
        04/Ene/2019    29470       30502 Ventas                hohle         -23.00              40.00       -920.00 
        05/Ene/2019    29473       30505 Ventas                henry           -2.00             40.00         -80.00 
        05/Ene/2019    29475       30507 Ventas                miche           -2.00             40.00         -80.00 
        05/Ene/2019    29476       30508 Ventas                sebas           -4.00             40.00       -160.00 
        05/Ene/2019    29479       30511 Ventas                star            -4.00             40.00       -160.00 
        05/Ene/2019    29480       30512 Ventas                peio            -4.00             40.00       -160.00 
        05/Ene/2019    29483       30515 Ventas                trist         -12.00              40.00       -480.00 
        05/Ene/2019    29486       30518 Ventas                klaus           -4.00             40.00       -160.00 

        05/Ene/2019    29489       30521 Ventas                blueca        -11.00              40.00       -440.00 
        05/Ene/2019    29490       30522 Ventas              susane            -6.00             40.00       -240.00 
        05/Ene/2019    29492       30524 Ventas                roman         -30.00              36.00       -1,080.00 
        05/Ene/2019    29498       30530 Ventas                mediv           -3.00             40.00       -120.00 
        06/Ene/2019    29499       30531 Ventas                camil           -6.00             40.00       -240.00 
        06/Ene/2019    29505       30537 Ventas                roman         -23.00              36.00       -828.00 
        06/Ene/2019    29520       30552 Ventas                trist           -9.00             40.00       -360.00 
        06/Ene/2019    29522       30554 Ventas                blueca          -3.00             40.00       -120.00 
        07/Ene/2019    29525       30557 Ventas                star            -2.00             40.00         -80.00 
        07/Ene/2019    29526       30558 Ventas                peio            -8.00             40.00       -320.00 
        07/Ene/2019    29530       30562 Ventas                trist           -9.00             40.00       -360.00 
        07/Ene/2019    29531       30563 Ventas                miche           -4.00             40.00       -160.00 
        07/Ene/2019    29535       30567 Ventas                roman         -27.00              36.00       -972.00 
        07/Ene/2019    29541       30573 Ventas                abyss           -4.00             40.00       -160.00 

        07/Ene/2019    29542       30574 Ventas                mediv           -4.00             40.00       -160.00 
        08/Ene/2019    29545       30577 Ventas                roman         -16.00              36.00       -576.00 
        08/Ene/2019    29548       30580 Ventas                hohle           -5.00             40.00       -200.00 
        08/Ene/2019    29549       30581 Ventas                dlife           -4.00             40.00       -160.00 
        08/Ene/2019    29552       30584 Ventas                phan          -33.00              40.00       -1,320.00 
        08/Ene/2019    29553       30585 Ventas                mediv           -1.00             40.00         -40.00 
        08/Ene/2019    29557       30589 Ventas                camil           -8.00             40.00       -320.00 
        08/Ene/2019    29559       30591 Ventas                miche           -4.00             40.00       -160.00 
        08/Ene/2019    29561       30593 Ventas                sebas           -2.00             40.00         -80.00 
        08/Ene/2019    29562       30594 Ventas                lou             -2.00             40.00         -80.00 
        08/Ene/2019    29563       30595 Ventas                klaus           -6.00             40.00       -240.00 
        08/Ene/2019    29564       30596 Ventas                star            -2.00             40.00         -80.00 
        09/Ene/2019    29571       30603 Ventas                star            -2.00             40.00         -80.00 

        09/Ene/2019    29572       30604 Ventas              pascual           -2.00             40.00         -80.00 
        09/Ene/2019    29573       30605 Ventas                trist           -9.00             40.00       -360.00 
        09/Ene/2019    29577       30609 Ventas                blueca          -9.00             40.00       -360.00 
        09/Ene/2019    29585       30617 Ventas                roman         -29.00              36.00       -1,044.00 
        09/Ene/2019    29589       30621 Ventas                dlife           -2.00             40.00         -80.00 
        09/Ene/2019    29592       30624 Ventas                mediv           -8.00             40.00       -320.00 
        09/Ene/2019    29593       30625 Ventas                frank           -4.00             40.00       -160.00 
        10/Ene/2019    29596       30628 Ventas                phan          -53.00              40.00       -2,120.00 
        10/Ene/2019    29601       30633 Ventas                dlife           -2.00             40.00         -80.00 
        10/Ene/2019    29604       30636 Ventas                mediv           -8.00             40.00       -320.00 
        10/Ene/2019    29605       30637 Ventas                abyss           -4.00             40.00       -160.00 
        10/Ene/2019    29606       30638 Ventas                frank           -3.00             40.00       -120.00 
        10/Ene/2019    29608       30640 Ventas                trist         -11.00              40.00       -440.00 

        10/Ene/2019    29612       30644 Ventas              pascual           -2.00             40.00         -80.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        10/Ene/2019    29615       30647 Ventas                blueca          -8.00             40.00       -320.00 
        11/Ene/2019    29617       30649 Ventas                klaus           -5.00             40.00       -200.00 
        11/Ene/2019    29620       30652 Ventas                lou             -2.00             40.00         -80.00 
        11/Ene/2019    29622       30654 Ventas                trist         -11.00              40.00       -440.00 
        11/Ene/2019    29628       30660 Ventas                peio            -1.00             40.00         -40.00 
        11/Ene/2019    29630       30662 Ventas                roman         -26.00              36.00       -936.00 
        11/Ene/2019    29633       30665 Ventas                hohle           -6.00             40.00       -240.00 
        11/Ene/2019    29636       30668 Ventas                frank           -4.00             40.00       -160.00 
        12/Ene/2019    29641       30673 Ventas                roman         -22.00              36.00       -792.00 
        12/Ene/2019    29644       30676 Ventas                dlife           -2.00             40.00         -80.00 
        12/Ene/2019    29647       30679 Ventas                phan          -27.00              40.00       -1,080.00 

        12/Ene/2019    29648       30680 Ventas                frank           -3.00             40.00       -120.00 
        12/Ene/2019    29655       30687 Ventas                star            -2.00             40.00         -80.00 
        12/Ene/2019    29658       30690 Ventas                diego           -3.00             40.00       -120.00 
        13/Ene/2019    29666       30698 Ventas                lou             -2.00             40.00         -80.00 
        13/Ene/2019    29668       30700 Ventas                star            -2.00             40.00         -80.00 
        13/Ene/2019    29671       30703 Ventas                peio            -4.00             40.00       -160.00 
        13/Ene/2019    29672       30704 Ventas                miro            -2.00             40.00         -80.00 
        13/Ene/2019    29679       30711 Ventas                klaus           -6.00             40.00       -240.00 
        13/Ene/2019    29680       30712 Ventas                roman         -29.00              36.00       -1,044.00 
        13/Ene/2019    29684       30716 Ventas                dlife           -1.00             40.00         -40.00 
        14/Ene/2019    29687       30719 Ventas              susane          -10.00              40.00       -400.00 
        14/Ene/2019    29688       30720 Ventas                camil           -4.00             40.00       -160.00 
        14/Ene/2019    29694       30726 Ventas                mediv           -6.00             40.00       -240.00 

        14/Ene/2019    29695       30727 Ventas                frank           -1.00             40.00         -40.00 
        14/Ene/2019    29698       30730 Ventas                star            -2.00             40.00         -80.00 
        14/Ene/2019    29699       30731 Ventas                trist           -1.00             40.00         -40.00 
        14/Ene/2019    29701       30733 Ventas                klaus         -10.00              40.00       -400.00 
        14/Ene/2019    29702       30734 Ventas              pascual           -2.00             40.00         -80.00 
        14/Ene/2019    29704       30736 Ventas                peio            -4.00             40.00       -160.00 
        14/Ene/2019    29705       30737 Ventas                blueca          -6.00             40.00       -240.00 
        15/Ene/2019    29709       30741 Ventas                peio            -4.00             40.00       -160.00 
        15/Ene/2019    29710       30742 Ventas                lou             -2.00             40.00         -80.00 
        15/Ene/2019    29711       30743 Ventas                trist           -9.00             40.00       -360.00 
        15/Ene/2019    29712       30744 Ventas                nelly           -6.00             40.00       -240.00 
        15/Ene/2019    29713       30745 Ventas                blueca          -5.00             40.00       -200.00 
        15/Ene/2019    29715       30747 Ventas                henry           -4.00             40.00       -160.00 
        15/Ene/2019    29716       30748 Ventas                star            -1.00             40.00         -40.00 

        15/Ene/2019    29718       30750 Ventas                raul            -2.00             40.00         -80.00 
        15/Ene/2019    29719       30751 Ventas              susane            -4.00             40.00       -160.00 
        15/Ene/2019    29720       30752 Ventas                stvbo           -4.00             40.00       -160.00 
        15/Ene/2019    29721       30753 Ventas                klaus           -8.00             40.00       -320.00 
        15/Ene/2019    29726       30758 Ventas                frank           -2.00             40.00         -80.00 
        16/Ene/2019    29732       30764 Ventas                blueca          -5.00             40.00       -200.00 
        16/Ene/2019    29736       30768 Ventas                roman         -30.00              36.00       -1,080.00 
        16/Ene/2019    29740       30772 Ventas                mediv           -2.00             40.00         -80.00 
        16/Ene/2019    29741       30773 Ventas                abyss         -11.00              40.00       -440.00 
        16/Ene/2019    29742       30774 Ventas                phan          -40.00              40.00       -1,600.00 
        16/Ene/2019    29750       30782 Ventas                star            -1.00             40.00         -40.00 
        16/Ene/2019    29751       30783 Ventas                diego           -3.00             40.00       -120.00 
        16/Ene/2019    29751       30783 Ventas                diego           -3.00             40.00       -120.00 

        16/Ene/2019    29752       30784 Ventas                klaus           -6.00             40.00       -240.00 
        16/Ene/2019    29753       30785 Ventas                peio            -4.00             40.00       -160.00 
        16/Ene/2019    29754       30786 Ventas                henry           -3.00             40.00       -120.00 
        16/Ene/2019    29755       30787 Ventas                trist         -11.00              40.00       -440.00 
        16/Ene/2019    29757       30789 Ventas                arian           -2.00             40.00         -80.00 
        16/Ene/2019    29758       30790 Ventas                camil           -2.00             40.00         -80.00 
        17/Ene/2019    29760       30792 Ventas                henry           -2.00             40.00         -80.00 
        17/Ene/2019    29761       30793 Ventas                peio            -4.00             40.00       -160.00 
        17/Ene/2019    29764       30796 Ventas              MOSTR             -1.00             60.00         -60.00 
        17/Ene/2019    29765       30797 Ventas                klaus           -8.00             40.00       -320.00 
        17/Ene/2019    29766       30798 Ventas                trist         -11.00              40.00       -440.00 
        17/Ene/2019    29768       30800 Ventas                camil           -2.00             40.00         -80.00 
        17/Ene/2019    29771       30803 Ventas                roman         -21.00              36.00       -756.00 

        17/Ene/2019    29775       30807 Ventas                dlife           -3.00             40.00       -120.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        17/Ene/2019    29777       30809 Ventas                frank           -1.00             40.00         -40.00 
        17/Ene/2019    29778       30810 Ventas                abyss         -10.00              40.00       -400.00 
        18/Ene/2019    29780       30812 Ventas                blueca          -6.00             40.00       -240.00 
        18/Ene/2019    29782       30814 Ventas                roman         -27.00              36.00       -972.00 
        18/Ene/2019    29787       30819 Ventas                mediv           -6.00             40.00       -240.00 
        18/Ene/2019    29793       30825 Ventas                klaus           -8.00             40.00       -320.00 
        18/Ene/2019    29795       30827 Ventas                trist           -9.00             40.00       -360.00 
        19/Ene/2019    29796       30828 Ventas                star            -4.00             40.00       -160.00 
        19/Ene/2019    29801       30833 Ventas                klaus         -10.00              40.00       -400.00 
        19/Ene/2019    29805       30837 Ventas                camil           -4.00             40.00       -160.00 
        19/Ene/2019    29807       30839 Ventas                trist         -10.00              40.00       -400.00 

        19/Ene/2019    29809       30841 Ventas                roman         -22.00              36.00       -792.00 
        19/Ene/2019    29812       30844 Ventas                hohle           -4.00             40.00       -160.00 
        19/Ene/2019    29814       30846 Ventas                mediv           -7.00             40.00       -280.00 
        20/Ene/2019    29815       30847 Ventas                camil           -4.00             40.00       -160.00 
        20/Ene/2019    29817       30849 Ventas                blueca          -9.00             40.00       -360.00 
        20/Ene/2019    29822       30854 Ventas                hohle         -18.00              40.00       -720.00 
        20/Ene/2019    29825       30857 Ventas                phan          -20.00              40.00       -800.00 
        20/Ene/2019    29826       30858 Ventas                mediv           -1.00             40.00         -40.00 
        20/Ene/2019    29827       30859 Ventas                star            -4.00             40.00       -160.00 
        20/Ene/2019    29829       30861 Ventas                marin           -2.00             40.00         -80.00 
        20/Ene/2019    29831       30863 Ventas                lou             -2.00             40.00         -80.00 
        20/Ene/2019    29832       30864 Ventas                klaus           -8.00             40.00       -320.00 
        20/Ene/2019    29833       30865 Ventas                trist           -9.00             40.00       -360.00 

        20/Ene/2019    29835       30867 Ventas                arian         -12.00              40.00       -480.00 
        20/Ene/2019    29836       30868 Ventas              MOSTR             -4.00             60.00       -240.00 
        20/Ene/2019    29837       30869 Ventas              MOSTR             -4.00             60.00       -240.00 
        21/Ene/2019    29841       30873 Ventas                klaus           -8.00             40.00       -320.00 
        21/Ene/2019    29842       30874 Ventas                star            -4.00             40.00       -160.00 
        21/Ene/2019    29844       30876 Ventas                arian         -12.00              40.00       -480.00 
        21/Ene/2019    29848       30880 Ventas                camil           -4.00             40.00       -160.00 
        21/Ene/2019    29854       30886 Ventas                dlife           -3.00             40.00       -120.00 
        21/Ene/2019    29855       30887 Ventas                frank           -2.00             40.00         -80.00 
        22/Ene/2019    29857       30889 Ventas                moni            -2.00             40.00         -80.00 
        22/Ene/2019    29858       30890 Ventas                miche           -2.00             40.00         -80.00 
        22/Ene/2019    29859       30891 Ventas                klaus           -4.00             40.00       -160.00 
        22/Ene/2019    29861       30893 Ventas                roman         -31.00              36.00       -1,116.00 
        22/Ene/2019    29866       30898 Ventas                dlife           -3.00             40.00       -120.00 

        22/Ene/2019    29868       30900 Ventas                phan          -20.00              40.00       -800.00 
        22/Ene/2019    29872       30904 Ventas                miro            -2.00             40.00         -80.00 
        22/Ene/2019    29873       30905 Ventas                sebas           -2.00             40.00         -80.00 
        22/Ene/2019    29875       30907 Ventas                star            -4.00             40.00       -160.00 
        22/Ene/2019    29876       30908 Ventas                stvbo           -4.00             40.00       -160.00 
        22/Ene/2019    29879       30911 Ventas                camil           -4.00             40.00       -160.00 
        22/Ene/2019    29880       30912 Ventas                trist         -11.00              40.00       -440.00 
        22/Ene/2019    29883       30915 Ventas                blueca          -6.00             40.00       -240.00 
        22/Ene/2019    29885       30917 Ventas              MOSTR             -4.00             60.00       -240.00 
        22/Ene/2019    29886       30918 Ventas                arian         -11.00              40.00       -440.00 
        22/Ene/2019    29887       30919 Ventas              MOSTR             -2.00             60.00       -120.00 
        23/Ene/2019    29887       30920 Canc. factura       MOSTR             2.00              60.00         120.00 
        23/Ene/2019    29889       30922 Ventas                blueca          -9.00             40.00       -360.00 

        23/Ene/2019    29892       30925 Ventas              MOSTR             -4.00             60.00       -240.00 
        23/Ene/2019    29897       30930 Ventas                frank           -2.00             40.00         -80.00 
        24/Ene/2019    29899       30932 Ventas              MOSTR             -2.00             40.00         -80.00 
        24/Ene/2019    29901       30934 Ventas                star            -6.00             40.00       -240.00 
        24/Ene/2019    29904       30937 Ventas                blueca          -4.00             40.00       -160.00 
        24/Ene/2019    29905       30938 Ventas                arian         -19.00              40.00       -760.00 
        24/Ene/2019    29906       30939 Ventas                trist           -9.00             40.00       -360.00 
        24/Ene/2019    29908       30941 Ventas                camil           -4.00             40.00       -160.00 
        24/Ene/2019    29910       30943 Ventas                acuat         -26.00              40.00       -1,040.00 
        24/Ene/2019    29913       30946 Ventas                miche           -6.00             40.00       -240.00 
        24/Ene/2019    29919       30952 Ventas                mediv           -6.00             40.00       -240.00 
        25/Ene/2019    29920       30953 Ventas                acuat         -54.00              40.00       -2,160.00 
        25/Ene/2019    29923       30956 Ventas                roman         -25.00              36.00       -900.00 

        25/Ene/2019    29928       30961 Ventas                mediv           -1.00             40.00         -40.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        25/Ene/2019    29929       30962 Ventas                phan          -20.00              40.00       -800.00 
        25/Ene/2019    29934       30967 Ventas                diego           -3.00             40.00       -120.00 
        25/Ene/2019    29936       30969 Ventas                rango           -4.00             40.00       -160.00 
        27/Feb/2019    29936       31506 Canc. factura         rango           4.00              40.00         160.00 
        25/Ene/2019    29937       30970 Ventas                arian         -13.00              40.00       -520.00 
        25/Ene/2019    29939       30972 Ventas                camil           -4.00             40.00       -160.00 
        25/Ene/2019    29940       30973 Ventas                blueca          -9.00             40.00       -360.00 
        25/Ene/2019    29941       30974 Ventas                lou             -2.00             40.00         -80.00 
        25/Ene/2019    29945       30978 Ventas              susane            -2.00             40.00         -80.00 
        26/Ene/2019    29946       30979 Ventas                star            -2.00             40.00         -80.00 
        27/Feb/2019    29947       31507 Canc. factura         rango           4.00              40.00         160.00 

        26/Ene/2019    29947       30980 Ventas                rango           -4.00             40.00       -160.00 
        26/Ene/2019    29948       30981 Ventas                franl           -1.00             40.00         -40.00 
        26/Ene/2019    29952       30985 Ventas                joram           -2.00             40.00         -80.00 
        26/Ene/2019    29953       30986 Ventas                camil           -4.00             40.00       -160.00 
        26/Ene/2019    29954       30987 Ventas                arian         -14.00              40.00       -560.00 
        26/Ene/2019    29958       30991 Ventas                acuat         -29.00              40.00       -1,160.00 
        26/Ene/2019    29963       30996 Ventas                roman         -17.00              36.00       -612.00 
        26/Ene/2019    29966       30999 Ventas                hohle           -3.00             40.00       -120.00 
        27/Feb/2019    29970       31508 Canc. factura         rango           4.00              40.00         160.00 
        27/Ene/2019    29970       31003 Ventas                rango           -4.00             40.00       -160.00 
        27/Ene/2019    29972       31005 Ventas                trist           -7.00             40.00       -280.00 
        27/Ene/2019    29978       31011 Ventas                hohle           -4.00             40.00       -160.00 
        27/Ene/2019    29980       31013 Ventas                frank           -1.00             40.00         -40.00 

        27/Ene/2019    29984       31017 Ventas                klaus           -6.00             40.00       -240.00 
        27/Ene/2019    29985       31018 Ventas                arian         -18.00              40.00       -720.00 
        27/Ene/2019    29987       31020 Ventas                lou             -2.00             40.00         -80.00 
        27/Ene/2019    29990       31023 Ventas                blueca          -3.00             40.00       -120.00 
        28/Ene/2019    29996       31029 Ventas                klaus           -6.00             40.00       -240.00 
        28/Ene/2019    29997       31030 Ventas                diego           -3.00             40.00       -120.00 
        28/Ene/2019    29999       31032 Ventas                arian         -17.00              40.00       -680.00 
        28/Ene/2019    30000       31033 Ventas                camil           -4.00             40.00       -160.00 
        28/Ene/2019    30002       31035 Ventas              susane            -4.00             40.00       -160.00 
        27/Feb/2019    30004       31509 Canc. factura         rango           2.00              40.00         80.00 
        28/Ene/2019    30004       31037 Ventas                rango           -2.00             40.00         -80.00 
        28/Ene/2019    30007       31040 Ventas                star            -4.00             40.00       -160.00 
        28/Ene/2019    30009       31042 Ventas                phoc            -2.00             37.00         -74.00 
        28/Ene/2019    30011       31044 Ventas                hohle           -6.00             40.00       -240.00 

        29/Ene/2019    30017       31050 Ventas                roman         -26.00              36.00       -936.00 
        29/Ene/2019    30019       31052 Ventas                hohle           -6.00             40.00       -240.00 
        29/Ene/2019    30023       31056 Ventas                abyss         -12.00              40.00       -480.00 
        29/Ene/2019    30025       31058 Ventas              susane            -4.00             40.00       -160.00 
        29/Ene/2019    30028       31061 Ventas                miche           -3.00             40.00       -120.00 
        29/Ene/2019    30031       31064 Ventas                henry           -2.00             40.00         -80.00 
        29/Ene/2019    30032       31065 Ventas                camil           -8.00             40.00       -320.00 
        29/Ene/2019    30033       31066 Ventas                blueca          -3.00             40.00       -120.00 
        29/Ene/2019    30034       31067 Ventas              MOSTR             -4.00             40.00       -160.00 
        29/Ene/2019    30035       31068 Ventas                arian         -18.00              40.00       -720.00 
        30/Ene/2019    30038       31071 Ventas                star            -4.00             40.00       -160.00 
        30/Ene/2019    30042       31075 Ventas              MOSTR             -4.00             40.00       -160.00 
        30/Ene/2019    30045       31078 Ventas                camil           -8.00             40.00       -320.00 

        30/Ene/2019    30046       31079 Ventas                arian         -20.00              40.00       -800.00 
        30/Ene/2019    30048       31081 Ventas                diego           -1.00             40.00         -40.00 
        30/Ene/2019    30051       31084 Ventas                blueca          -6.00             40.00       -240.00 
        30/Ene/2019    30052       31085 Ventas              susane            -4.00             40.00       -160.00 
        30/Ene/2019    30053       31086 Ventas                klaus           -5.00             40.00       -200.00 
        30/Ene/2019    30054       31087 Ventas              paamul          -15.00              40.00       -600.00 
        30/Ene/2019    30055       31088 Ventas              poncho            -5.00             40.00       -200.00 
        30/Ene/2019    30057       31090 Ventas                roman         -20.00              36.00       -720.00 
        30/Ene/2019    30061       31094 Ventas                hohle           -4.00             40.00       -160.00 
        30/Ene/2019    30062       31095 Ventas                dlife           -1.00             40.00         -40.00 
        30/Ene/2019    30064       31097 Ventas                abyss           -8.00             40.00       -320.00 
        31/Ene/2019    30069       31102 Ventas              susane            -4.00             40.00       -160.00 
        31/Ene/2019    30074       31107 Ventas                roman         -10.00              36.00       -360.00 

        31/Ene/2019    30078       31111 Ventas                dlife           -1.00             40.00         -40.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        31/Ene/2019    30079       31112 Ventas                frank           -3.00             40.00       -120.00 
        31/Ene/2019    30081       31114 Ventas                mediv           -2.00             40.00         -80.00 
        31/Ene/2019    30082       31115 Ventas                phan          -20.00              40.00       -800.00 
        31/Ene/2019    30084       31117 Ventas                henry           -3.00             40.00       -120.00 
        31/Ene/2019    30085       31118 Ventas                lou             -2.00             40.00         -80.00 
        31/Ene/2019    30086       31119 Ventas                camil           -6.00             40.00       -240.00 
        31/Ene/2019    30087       31120 Ventas                arian         -10.00              40.00       -400.00 
        31/Ene/2019    30088       31121 Ventas              paamul            -7.00             40.00       -280.00 
        31/Ene/2019    30090       31123 Ventas              MOSTR             -4.00             60.00       -240.00 
        31/Ene/2019    30092       31125 Ventas                klaus           -9.00             40.00       -360.00 
        31/Ene/2019    30093       31126 Ventas                star            -2.00             40.00         -80.00 

        31/Ene/2019    30094       31127 Ventas                sebas           -2.00             40.00         -80.00 
        01/Feb/2019    30100       31133 Ventas                arian           -6.00             40.00       -240.00 
        01/Feb/2019    30101       31134 Ventas                yazmi           -3.00             40.00       -120.00 
        01/Feb/2019    30104       31137 Ventas                joram           -2.00             40.00         -80.00 
        01/Feb/2019    30105       31138 Ventas              paamul            -7.00             40.00       -280.00 
        01/Feb/2019    30106       31139 Ventas                blueca          -3.00             40.00       -120.00 
        01/Feb/2019    30108       31141 Ventas                sebas           -2.00             40.00         -80.00 
