

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2013          Hasta fecha:31/12/2013          Documento:          Todos 
            L?neaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripci?n:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        03/Jul/2013      376             385tas                phoc            -6.00             15.00         -90.00 
        03/Jul/2013      377             386tas                yucat         -25.00              22.00       -550.00 
        03/Jul/2013      379             388tas                pdivi           -5.00             15.00         -75.00 
        03/Jul/2013      380             389tas                pepe          -38.00              15.00       -570.00 
        03/Jul/2013      381             390tas                phoc          -31.00              15.00       -465.00 
        04/Jul/2013      383             392tas                eugen           -2.00             22.00         -44.00 

        04/Jul/2013      384             393tas                phoc            -2.00             15.00         -30.00 
        04/Jul/2013      386             395tas                raul            -1.00             20.00         -20.00 
        04/Jul/2013      387             396tas                klaus           -7.00             20.00       -140.00 
        04/Jul/2013      388             397tas                mayad           -8.00             22.00       -176.00 
        04/Jul/2013      390             399tas                pepe          -12.00              15.00       -180.00 
        04/Jul/2013      391             400tas                phoc          -32.00              15.00       -480.00 
        05/Jul/2013      393             402tas                stvbo           -6.00             22.00       -132.00 
        05/Jul/2013      395             404tas                raul            -2.00             20.00         -40.00 
        05/Jul/2013      396             405tas                kris            -2.00             22.00         -44.00 
        05/Jul/2013      398             407tas                luisr           -8.00             20.00       -160.00 
        05/Jul/2013      399             408tas                pepe          -15.00              15.00       -225.00 
        05/Jul/2013      400             409tas                pdivi         -28.00              15.00       -420.00 
        05/Jul/2013      401             410tas                phoc          -62.00              15.00       -930.00 
        05/Jul/2013      402             411tas                phan          -16.00              15.00       -240.00 

        06/Jul/2013      405             414tas                mayad         -13.00              22.00       -286.00 
        06/Jul/2013      406             415tas                stvbo           -6.00             22.00       -132.00 
        06/Jul/2013      409             418tas                pepe            -7.00             15.00       -105.00 
        06/Jul/2013      410             419tas                pdivi         -21.00              15.00       -315.00 
        06/Jul/2013      411             420tas                phoc          -62.00              15.00       -930.00 
        06/Jul/2013      412             421tas                phan          -15.00              15.00       -225.00 
        07/Jul/2013      413             422tas                stvbo           -6.00             22.00       -132.00 
        07/Jul/2013      417             426tas                phoc          -61.00              15.00       -915.00 
        07/Jul/2013      418             427tas                abyss         -33.00              20.00       -660.00 
        07/Jul/2013      419             428tas                pdivi         -25.00              15.00       -375.00 
        07/Jul/2013      420             429tas                pepe          -21.00              15.00       -315.00 
        08/Jul/2013      423             432tas                ander           -4.00             22.00         -88.00 
        08/Jul/2013      425             434tas                klaus         -14.00              20.00       -280.00 

        08/Jul/2013      426             435tas                luisr           -7.00             20.00       -140.00 
        08/Jul/2013      427             436tas                mayad         -10.00              22.00       -220.00 
        08/Jul/2013      429             438tas                pepe          -10.00              15.00       -150.00 
        08/Jul/2013      431             440tas                pdivi         -17.00              15.00       -255.00 
        11/Jul/2013      432             442c. factura         pdivi           17.00             15.00         255.00 
        08/Jul/2013      432             441tas                pdivi         -17.00              15.00       -255.00 
        08/Jul/2013      433             443tas                phoc          -62.00              15.00       -930.00 
        08/Jul/2013      434             444tas                phan          -10.00              15.00       -150.00 
        09/Jul/2013      437             447tas                raul            -1.00             20.00         -20.00 
        09/Jul/2013      438             448tas                geral           -2.00             22.00         -44.00 
        09/Jul/2013      442             452tas                pepe          -17.00              15.00       -255.00 
        09/Jul/2013      443             453tas                pdivi         -21.00              15.00       -315.00 
        09/Jul/2013      444             454tas                phoc          -52.00              15.00       -780.00 

        10/Jul/2013      446             456tas                mark            -2.00             22.00         -44.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        10/Jul/2013      447             457tas                alan            -2.00             22.00         -44.00 
        10/Jul/2013      448             458tas                rogel           -2.00             40.00         -80.00 
        10/Jul/2013      449             459tas                pepe          -27.00              15.00       -405.00 
        10/Jul/2013      450             460tas                pdivi         -18.00              15.00       -270.00 
        10/Jul/2013      451             461tas                phoc          -50.00              15.00       -750.00 
        10/Jul/2013      452             462tas                phan          -23.00              15.00       -345.00 
        11/Jul/2013      455             465tas                ander           -8.00             22.00       -176.00 
        11/Jul/2013      456             466tas                rivie           -4.00             25.00       -100.00 
        11/Jul/2013      457             467tas                geral           -2.00             22.00         -44.00 
        11/Jul/2013      460             470tas                pdivi         -26.00              15.00       -390.00 
        11/Jul/2013      461             471tas                pepe          -19.00              15.00       -285.00 

        11/Jul/2013      462             472tas                phoc          -72.00              15.00       -1,080.00 
        11/Jul/2013      463             473tas                phan          -30.00              15.00       -450.00 
        12/Jul/2013      464             474tas                mark            -2.00             22.00         -44.00 
        12/Jul/2013      465             475tas                acuat         -51.00              22.00       -1,122.00 
        12/Jul/2013      467             477tas              MOSTR             -2.00             22.00         -44.00 
        12/Jul/2013      468             478tas                pepe          -18.00              15.00       -270.00 
        12/Jul/2013      469             479tas                pdivi         -26.00              15.00       -390.00 
        12/Jul/2013      470             480tas                phoc          -49.00              15.00       -735.00 
        11/Jul/2013      471             481tas                phan          -28.00              15.00       -420.00 
        13/Jul/2013      472             482tas                mark            -4.00             22.00         -88.00 
        13/Jul/2013      473             483tas                raul            -1.00             20.00         -20.00 
        13/Jul/2013      476             486tas                pepe          -18.00              15.00       -270.00 
        13/Jul/2013      477             487tas                pdivi         -18.00              15.00       -270.00 

        13/Jul/2013      478             488tas                phoc          -67.00              15.00       -1,005.00 
        13/Jul/2013      479             489tas                phan          -15.00              15.00       -225.00 
        13/Jul/2013      480             490tas                abyss         -45.00              20.00       -900.00 
        14/Jul/2013      481             491tas                mayad         -11.00              22.00       -242.00 
        14/Jul/2013      484             494tas                mauro           -8.00             22.00       -176.00 
        14/Jul/2013      485             495tas                phan          -16.00              15.00       -240.00 
        14/Jul/2013      486             496tas                phoc          -57.00              15.00       -855.00 
        14/Jul/2013      487             497tas                pdivi         -20.00              15.00       -300.00 
        15/Jul/2013      488             498tas                mark            -2.00             22.00         -44.00 
        15/Jul/2013      490             500tas                klaus           -6.00             20.00       -120.00 
        15/Jul/2013      491             501tas                ander           -6.00             22.00       -132.00 
        15/Jul/2013      494             504tas                bonin           -6.00             25.00       -150.00 
        15/Jul/2013      495             505tas                raul            -2.00             20.00         -40.00 
        15/Jul/2013      496             506tas                mauro           -8.00             22.00       -176.00 

        15/Jul/2013      497             507tas                pepe          -26.00              15.00       -390.00 
        15/Jul/2013      498             508tas                pdivi         -21.00              15.00       -315.00 
        15/Jul/2013      499             509tas                phoc          -61.00              15.00       -915.00 
        16/Jul/2013      502             512tas                mark            -6.00             22.00       -132.00 
        05/Sep/2013      502          1076anc. factura         mark            6.00              22.00         132.00 
        16/Jul/2013      503             513tas                lleal           -8.00             22.00       -176.00 
        16/Jul/2013      505             515tas                raul            -1.00             20.00         -20.00 
        16/Jul/2013      506             516tas                ander           -6.00             22.00       -132.00 
        16/Jul/2013      507             517tas                mauro           -8.00             22.00       -176.00 
        16/Jul/2013      508             518tas                klaus           -2.00             20.00         -40.00 
        16/Jul/2013      512             522tas                pepe          -24.00              15.00       -360.00 
