

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2020          Hasta fecha:31/12/2020          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        06/Jul/2020    00075       39924 Ventas              ricarcas        -10.00              45.00       -450.00 
        06/Jul/2020    00076       40267 Canc. factura         spla            1.00              70.00         70.00 
        06/Jul/2020    00076       39925 Ventas                spla            -1.00             70.00         -70.00 
        06/Jul/2020    00081       40106 Canc. factura         vince           4.00              38.00         152.00 
        06/Jul/2020    00081       39930 Ventas                vince           -4.00             38.00       -152.00 
        07/Jul/2020    00085       39934 Ventas                dlife         -17.00              45.00       -765.00 
        07/Jul/2020    00086       39935 Ventas              ricarcas          -6.00             45.00       -270.00 
        07/Jul/2020    00093       39942 Ventas                henry           -1.00             45.00         -45.00 
        08/Jul/2020    00104       39953 Ventas                catam           -3.00             45.00       -135.00 
        08/Jul/2020    00107       39956 Ventas              ricarcas        -10.00              45.00       -450.00 
        12/Jul/2020    00120       39995 Canc. factura         yaxkin          4.00              70.00         280.00 
        11/Jul/2020    00120       39973 Ventas                yaxkin          -4.00             70.00       -280.00 
        11/Jul/2020    00123       39976 Ventas                henry           -4.00             45.00       -180.00 
        11/Jul/2020    00124       39977 Ventas                mayab           -3.00             45.00       -135.00 

        11/Jul/2020    00125       39978 Ventas                trist           -4.00             45.00       -180.00 
        11/Jul/2020    00125       40030 Canc. factura         trist           4.00              45.00         180.00 
        11/Jul/2020    00130       39983 Ventas                trist           -6.00             45.00       -270.00 
        12/Jul/2020    00132       39985 Ventas                aqua          -21.00              45.00       -945.00 
        12/Jul/2020    00133       39986 Ventas                trist           -6.00             45.00       -270.00 
        12/Jul/2020    00133       39993 Canc. factura         trist           6.00              45.00         270.00 
        12/Jul/2020    00135       39988 Ventas                cenot           -9.00             45.00       -405.00 
        11/Jul/2020    00140       39996 Ventas                yaxkin          -4.00             50.00       -200.00 
        12/Jul/2020    00148       40008 Ventas                trist           -6.00             45.00       -270.00 
        12/Jul/2020    00152       40012 Ventas                chik            -3.00             45.00       -135.00 
        05/Jul/2020    00154       40015 Ventas              ricarcas        -13.00              45.00       -585.00 
        13/Jul/2020    00167       40031 Ventas                klaus           -4.00             45.00       -180.00 
        13/Jul/2020    00169       40033 Ventas                frank           -3.00             38.00       -114.00 

        13/Jul/2020    00170       40034 Ventas                codol           -6.00             70.00       -420.00 
        13/Jul/2020    00171       40102 Canc. factura         blueca          4.00              45.00         180.00 
        13/Jul/2020    00171       40035 Ventas                blueca          -4.00             45.00       -180.00 
        13/Jul/2020    00173       40037 Ventas                trist           -6.00             45.00       -270.00 
        13/Jul/2020    00178       40042 Ventas                henry           -2.00             45.00         -90.00 
        14/Jul/2020    00185       40049 Ventas              sedrop            -1.00             50.00         -50.00 

         Usuario:  ADMINISTRADOR                                  |    Fecha y hora26/06/2024  15:03                           Pág.  1 

--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        14/Jul/2020    00189       40053 Ventas              pascual           -2.00             45.00         -90.00 
        14/Jul/2020    00196       40060 Ventas                trist           -6.00             45.00       -270.00 
        15/Jul/2020    00203       40067 Ventas                cenot           -7.00             45.00       -315.00 
        15/Jul/2020    00223       40092 Ventas                trist           -6.00             45.00       -270.00 
        15/Jul/2020    00225       40094 Ventas                henry           -2.00             45.00         -90.00 
        15/Jul/2020    00227       40096 Ventas                aramis          -5.00             45.00       -225.00 
        13/Jul/2020    00231       40103 Ventas                mayab           -4.00             45.00       -180.00 
        01/Jul/2020    00232       40107 Ventas                pdcen           -7.00             42.00       -294.00 
        06/Jul/2020    00233       40108 Ventas                pdcen           -4.00             42.00       -168.00 
        15/Jul/2020    00242       40122 Ventas                aqua          -25.00              45.00       -1,125.00 
        16/Jul/2020    00244       40124 Ventas                yaxkin          -4.00             45.00       -180.00 

        16/Jul/2020    00248       40128 Ventas              MOSTR             -2.00             45.00         -90.00 
        16/Jul/2020    00253       40133 Ventas                miche           -6.00             45.00       -270.00 
        16/Jul/2020    00257       40137 Ventas                henry           -2.00             45.00         -90.00 
        16/Jul/2020    00259       40139 Ventas              pascual           -2.00             45.00         -90.00 
        16/Jul/2020    00260       40659 Canc. factura         squad           30.00             45.00       1,350.00 
        16/Jul/2020    00260       40140 Ventas                squad         -30.00              45.00       -1,350.00 
        16/Jul/2020    00263       40143 Ventas                mayab         -15.00              45.00       -675.00 
        17/Jul/2020    00266       40146 Ventas              pascual           -2.00             45.00         -90.00 
        17/Jul/2020    00272       40152 Ventas                mali            -3.00             45.00       -135.00 
        17/Jul/2020    00274       40154 Ventas                chik            -2.00             45.00         -90.00 
        17/Jul/2020    00279       40162 Ventas                trist           -4.00             45.00       -180.00 
        17/Jul/2020    00282       40165 Ventas              susane            -2.00             45.00         -90.00 
        17/Jul/2020    00283       40166 Ventas                akdce           -4.00             45.00       -180.00 

        17/Jul/2020    00285       40168 Ventas                mayab         -16.00              45.00       -720.00 
        18/Jul/2020    00291       40174 Ventas                codol           -5.00             58.00       -290.00 
        18/Jul/2020    00303       40188 Ventas                miche           -6.00             45.00       -270.00 
        18/Jul/2020    00304       40189 Ventas                miche           -3.00             45.00       -135.00 
        18/Jul/2020    00306       40191 Ventas                henry           -2.00             45.00         -90.00 
        18/Jul/2020    00311       40196 Ventas                aqua          -22.00              45.00       -990.00 
        18/Jul/2020    00312       40197 Ventas                trist           -6.00             45.00       -270.00 
        18/Jul/2020    00313       40198 Ventas                geral         -16.00              45.00       -720.00 
        18/Jul/2020    00313       40777 Canc. factura         geral           16.00             45.00         720.00 
        18/Jul/2020    00314       40199 Ventas                geral         -16.00              45.00       -720.00 
        18/Jul/2020    00314       40778 Canc. factura         geral           16.00             45.00         720.00 
        19/Jul/2020    00322       40207 Ventas                aqua          -18.00              45.00       -810.00 
        19/Jul/2020    00326       40211 Ventas                miche           -4.00             45.00       -180.00 
        19/Jul/2020    00329       40214 Ventas                rango           -8.00             45.00       -360.00 

        31/Jul/2020    00329       40690 Canc. factura         rango           8.00              45.00         360.00 
        19/Jul/2020    00333       40218 Ventas                mayab           -8.00             45.00       -360.00 
        20/Jul/2020    00338       40223 Ventas                chik            -2.00             45.00         -90.00 
        20/Jul/2020    00340       40226 Ventas                aramis          -5.00             45.00       -225.00 
        20/Jul/2020    00343       40229 Ventas                frank           -4.00             38.00       -152.00 
        20/Jul/2020    00345       40231 Ventas                chik            -1.00             45.00         -45.00 
        21/Jul/2020    00350       40236 Ventas                cenot           -3.00             45.00       -135.00 
        21/Jul/2020    00350       40258 Canc. factura         cenot           3.00              45.00         135.00 
        21/Jul/2020    00354       40240 Ventas                aramis          -5.00             45.00       -225.00 
        21/Jul/2020    00361       40247 Ventas                cenot           -3.00             45.00       -135.00 
        21/Jul/2020    00363       40249 Ventas                henry           -2.00             45.00         -90.00 
        21/Jul/2020    00365       40251 Ventas                aqua          -14.00              45.00       -630.00 
        22/Jul/2020    00367       40253 Ventas              MOSTR             -2.00             50.00       -100.00 

        21/Jul/2020    00372       40259 Ventas                cenot           -6.00             45.00       -270.00 
        18/Jul/2020    00373       40260 Ventas                squad         -27.00              44.08       -1,190.16 
        22/Jul/2020    00374       40261 Ventas                frank           -4.00             38.00       -152.00 
        03/Jul/2020    00378       40266 Ventas                spla            -1.00             44.08         -44.08 
        22/Jul/2020    00388       40279 Ventas                henry           -2.00             45.00         -90.00 
        22/Jul/2020    00389       40280 Ventas                marco           -2.00             45.00         -90.00 
        23/Jul/2020    00393       40284 Ventas                yaxkin          -4.00             45.00       -180.00 
        23/Jul/2020    00399       40290 Ventas                aqua          -16.00              45.00       -720.00 
        31/Jul/2020    00402       40691 Canc. factura         rango           7.00              45.00         315.00 
        23/Jul/2020    00402       40293 Ventas                rango           -7.00             45.00       -315.00 
        23/Jul/2020    00407       40298 Ventas              susane            -7.00             45.00       -315.00 
        24/Jul/2020    00412       40303 Ventas                aqua          -12.00              45.00       -540.00 
        24/Jul/2020    00413       40304 Ventas                sarah           -4.00             45.00       -180.00 

        24/Jul/2020    00413       40524 Canc. factura         sarah           4.00              45.00         180.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        24/Jul/2020    00415       40306 Ventas                cenot           -7.00             45.00       -315.00 
        24/Jul/2020    00418       40309 Ventas                trist           -2.00             45.00         -90.00 
        24/Jul/2020    00420       40311 Ventas              susane            -7.00             45.00       -315.00 
        24/Jul/2020    00424       40315 Ventas              ricarcas          -3.00             45.00       -135.00 
        24/Jul/2020    00427       40318 Ventas                aqua          -17.00              45.00       -765.00 
        25/Jul/2020    00433       40327 Ventas                dlife         -16.00              45.00       -720.00 
        25/Jul/2020    00439       40338 Ventas                trist           -3.00             45.00       -135.00 
        25/Jul/2020    00444       40820 Canc. factura       marcos            5.00              42.00         210.00 
        25/Jul/2020    00444       40343 Ventas              marcos            -5.00             42.00       -210.00 
        25/Jul/2020    00445       40344 Ventas                henry           -2.00             45.00         -90.00 
        25/Jul/2020    00446       40345 Ventas              susane            -8.00             45.00       -360.00 

        26/Jul/2020    00455       40354 Ventas              susane            -6.00             45.00       -270.00 
        26/Jul/2020    00458       40357 Ventas                aramis          -6.00             45.00       -270.00 
        27/Jul/2020    00471       40371 Ventas                klaus           -4.00             45.00       -180.00 
        27/Jul/2020    00476       41194 Canc. factura         bluex           4.00              70.00         280.00 
        27/Jul/2020    00476       40376 Ventas                bluex           -4.00             70.00       -280.00 
        27/Jul/2020    00479       40379 Ventas                bluex         -11.00              52.20       -574.20 
        27/Jul/2020    00482       40382 Ventas                vince           -7.00             42.00       -294.00 
        27/Jul/2020    00482       40444 Canc. factura         vince           7.00              42.00         294.00 
        27/Jul/2020    00488       40389 Ventas                aqua          -22.00              45.00       -990.00 
        28/Jul/2020    00491       40393 Ventas                yaxkin          -4.00             45.00       -180.00 
        28/Jul/2020    00497       40399 Ventas                plane           -9.00             45.00       -405.00 
        28/Jul/2020    00499       40401 Ventas              ricarcas          -4.00             45.00       -180.00 
        28/Jul/2020    00504       40406 Ventas              susane            -8.00             45.00       -360.00 

        28/Jul/2020    00508       40410 Ventas                henry           -2.00             45.00         -90.00 
        28/Jul/2020    00509       40411 Ventas                chik            -2.00             45.00         -90.00 
        28/Jul/2020    00511       40413 Ventas              pascual           -2.00             45.00         -90.00 
        28/Jul/2020    00512       40414 Ventas                peio            -4.00             45.00       -180.00 
        28/Jul/2020    00513       40415 Ventas                aqua            -9.00             45.00       -405.00 
        28/Jul/2020    00514       40416 Ventas                geral           -3.00             45.00       -135.00 
        29/Jul/2020    00525       40428 Ventas                cenot           -8.00             45.00       -360.00 
        29/Jul/2020    00529       40433 Ventas                miche           -2.00             45.00         -90.00 
        29/Jul/2020    00535       40439 Ventas                frank           -4.00             0.00            0.00 
        31/Jul/2020    00535       40698 Canc. factura         frank           4.00              0.00            0.00 
        29/Jul/2020    00537       40441 Ventas                chik            -1.00             45.00         -45.00 
        30/Jul/2020    00540       40445 Ventas                aqua          -12.00              45.00       -540.00 
        30/Jul/2020    00544       40449 Ventas                plane         -12.00              45.00       -540.00 
        30/Jul/2020    00559       40464 Ventas              ricarcas          -8.00             45.00       -360.00 

        30/Jul/2020    00560       40465 Ventas                aqua          -11.00              45.00       -495.00 
        27/Jul/2020    00562       40467 Ventas                pdcen           -7.00             42.00       -294.00 
        31/Jul/2020    00566       40472 Ventas                yaxkin          -4.00             45.00       -180.00 
        31/Jul/2020    00567       40473 Ventas              MOSTR             -3.00             45.00       -135.00 
        31/Jul/2020    00568       40474 Ventas                cenot           -5.00             45.00       -225.00 
        31/Jul/2020    00570       40476 Ventas              MOSTR             -2.00             45.00         -90.00 
        31/Jul/2020    00571       40477 Ventas                pdive           -4.00             46.40       -185.60 
        31/Jul/2020    00573       40480 Ventas                klaus           -6.00             45.00       -270.00 
        31/Jul/2020    00574       40481 Ventas                aqua            -6.00             45.00       -270.00 
        31/Jul/2020    00583       40490 Ventas                henry           -2.00             45.00         -90.00 
        31/Jul/2020    00585       40492 Ventas                trist           -2.00             45.00         -90.00 
        31/Jul/2020    00586       40493 Ventas                aqua          -18.00              45.00       -810.00 
        30/Jul/2020    00589       40497 Ventas              susane          -12.00              45.00       -540.00 

        01/Ago/2020    00597       40505 Ventas              MOSTR             -3.00             45.00       -135.00 
        01/Ago/2020    00598       40506 Ventas                pdive           -7.00             46.40       -324.80 
        01/Ago/2020    00605       40513 Ventas                angel           -7.00             45.00       -315.00 
        02/Ago/2020    00610       40518 Ventas                geral           -3.00             45.00       -135.00 
        02/Ago/2020    00622       40533 Ventas                dlife           -9.00             45.00       -405.00 
        02/Ago/2020    00623       40534 Ventas              susane            -4.00             45.00       -180.00 
        03/Ago/2020    00643       40558 Ventas              susane            -2.00             45.00         -90.00 
        03/Ago/2020    00646       40561 Ventas                dlife         -10.00              45.00       -450.00 
        03/Ago/2020    00648       40563 Ventas                pdcen           -2.00             42.00         -84.00 
        04/Ago/2020    00658       40573 Ventas                cenot           -5.00             45.00       -225.00 
        04/Ago/2020    00662       40577 Ventas              susane            -4.00             45.00       -180.00 
        04/Ago/2020    00667       40583 Ventas                angel           -8.00             45.00       -360.00 
        04/Ago/2020    00669       40585 Ventas                tusa          -10.00              45.00       -450.00 

        04/Ago/2020    00670       40586 Ventas                trist           -3.00             45.00       -135.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        05/Ago/2020    00672       40588 Ventas                aqua          -13.00              45.00       -585.00 
        05/Ago/2020    00676       40592 Ventas                dlife           -6.00             45.00       -270.00 
        05/Ago/2020    00677       40593 Ventas                yaxkin          -4.00             45.00       -180.00 
        05/Ago/2020    00683       40599 Ventas                chik            -2.00             45.00         -90.00 
        05/Ago/2020    00684       40600 Ventas                henry           -2.00             45.00         -90.00 
        05/Ago/2020    00685       40601 Ventas                cenot           -5.00             45.00       -225.00 
        05/Ago/2020    00697       40616 Ventas                angel           -6.00             45.00       -270.00 
        05/Ago/2020    00705       41156 Canc. factura         dlife           6.00              45.00         270.00 
        05/Ago/2020    00705       40624 Ventas                dlife           -6.00             45.00       -270.00 
        05/Ago/2020    00712       40632 Ventas                pdive         -15.00              46.40       -696.00 
        05/Ago/2020    00713       40633 Ventas                aqua          -13.00              45.00       -585.00 

        06/Ago/2020    00726       40647 Ventas                cenot           -3.00             45.00       -135.00 
        06/Ago/2020    00730       40652 Ventas                mali            -4.00             45.00       -180.00 
        06/Ago/2020    00735       40657 Ventas                chik            -1.00             45.00         -45.00 
        06/Ago/2020    00736       40658 Ventas              susane            -4.00             45.00       -180.00 
        16/Jul/2020    00737       40661 Ventas                squad         -30.00              44.08       -1,322.40 
        07/Ago/2020    00742       40666 Ventas                franl           -9.00             45.00       -405.00 
        07/Ago/2020    00742       41074 Canc. factura         franl           9.00              45.00         405.00 
        07/Ago/2020    00746       40670 Ventas                cenot           -2.00             45.00         -90.00 
        07/Ago/2020    00748       40672 Ventas                catam           -1.00             50.00         -50.00 
        07/Ago/2020    00752       40676 Ventas              susane            -2.00             45.00         -90.00 
        07/Ago/2020    00753       40677 Ventas                dlife           -4.00             45.00       -180.00 
        07/Ago/2020    00757       40681 Ventas                frank           -4.00             45.00       -180.00 
        07/Ago/2020    00762       40686 Ventas                arian           -6.00             45.00       -270.00 

        19/Jul/2020    00765       40689 Ventas              ricarcas          -8.00             45.00       -360.00 
        23/Jul/2020    00766       40694 Ventas              ricarcas          -7.00             45.00       -315.00 
        25/Jul/2020    00767       40695 Ventas              ricarcas          -8.00             45.00       -360.00 
        29/Jul/2020    00769       40699 Ventas                frank           -4.00             45.00       -180.00 
        08/Ago/2020    00773       40703 Ventas                aqua          -17.00              45.00       -765.00 
        08/Ago/2020    00780       40710 Ventas                miche           -2.00             45.00         -90.00 
        08/Ago/2020    00787       40717 Ventas                pdive         -18.00              46.40       -835.20 
        08/Ago/2020    00788       40718 Ventas              susane            -4.00             45.00       -180.00 
        09/Ago/2020    00798       40782 Canc. factura         rango           2.00              45.00         90.00 
        09/Ago/2020    00798       40728 Ventas                rango           -2.00             45.00         -90.00 
        09/Ago/2020    00801       40733 Ventas              susane            -4.00             45.00       -180.00 
        10/Ago/2020    00807       40739 Ventas                peio            -1.00             45.00         -45.00 
        10/Ago/2020    00808       40740 Ventas              MOSTR             -1.00             70.00         -70.00 
        10/Ago/2020    00811       40743 Ventas                chik            -2.00             45.00         -90.00 

        10/Ago/2020    00814       40746 Ventas              susane            -2.00             45.00         -90.00 
        10/Ago/2020    00830       40762 Ventas                dlife         -14.00              45.00       -630.00 
        10/Ago/2020    00831       40763 Ventas                squad         -20.00              44.08       -881.60 
        11/Ago/2020    00836       40768 Ventas                peio            -4.00             45.00       -180.00 
        11/Ago/2020    00840       40772 Ventas                cenot           -3.00             45.00       -135.00 
        18/Jul/2020    00843       40776 Ventas                mayab         -16.00              45.00       -720.00 
        11/Ago/2020    00849       40786 Ventas                squad           -3.00             44.08       -132.24 
        11/Ago/2020    00852       40789 Ventas                bluex           -3.00             70.00       -210.00 
        11/Ago/2020    00857       40808 Canc. factura         squad           31.00             44.08       1,366.48 
        11/Ago/2020    00857       40794 Ventas                squad         -31.00              44.08       -1,366.48 
        11/Ago/2020    00858       40795 Ventas                geral           -3.00             45.00       -135.00 
        11/Ago/2020    00859       40796 Ventas              marcos            -4.00             42.00       -168.00 
        12/Ago/2020    00859       40823 Canc. factura       marcos            4.00              42.00         168.00 

        11/Ago/2020    00860       40797 Ventas                squad         -31.00              44.08       -1,366.48 
        12/Ago/2020    00864       40801 Ventas              ricarcas          -9.00             45.00       -405.00 
        12/Ago/2020    00867       40804 Ventas                cenot           -3.00             45.00       -135.00 
        12/Ago/2020    00873       40813 Ventas                bahia           -4.00             45.00       -180.00 
        12/Ago/2020    00876       41042 Canc. factura         bahia           5.00              45.00         225.00 
        12/Ago/2020    00876       40816 Ventas                bahia           -5.00             45.00       -225.00 
        12/Ago/2020    00880       40825 Ventas              ricarcas          -8.00             45.00       -360.00 
        12/Ago/2020    00881       40827 Ventas                trist           -1.00             45.00         -45.00 
        12/Ago/2020    00881       40827 Ventas                trist           -1.00             45.00         -45.00 
        12/Ago/2020    00887       40834 Ventas                aramis          -4.00             45.00       -180.00 
        12/Ago/2020    00891       40838 Ventas                aqua          -16.00              45.00       -720.00 
        12/Ago/2020    00893       40840 Ventas                dlife         -15.00              45.00       -675.00 
        12/Ago/2020    00894       40841 Ventas                squad         -12.00              44.08       -528.96 

        13/Ago/2020    00896       40843 Ventas                bahia           -4.00             45.00       -180.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        13/Ago/2020    00897       40844 Ventas                tibo            -4.00             45.00       -180.00 
        13/Ago/2020    00901       40848 Ventas                cenot           -4.00             45.00       -180.00 
        13/Ago/2020    00904       40851 Ventas                trist           -2.00             45.00         -90.00 
        13/Ago/2020    00908       40855 Ventas              ricarcas          -4.00             45.00       -180.00 
        13/Ago/2020    00909       40859 Canc. factura         miche           4.00              45.00         180.00 
        13/Ago/2020    00909       40856 Ventas                miche           -4.00             45.00       -180.00 
        13/Ago/2020    00912       40860 Ventas                pdcen           -5.00             42.00       -210.00 
        13/Ago/2020    00917       40865 Ventas                geral           -3.00             45.00       -135.00 
        13/Ago/2020    00920       40870 Ventas                squad         -21.00              44.08       -925.68 
        14/Ago/2020    00925       40876 Ventas                yaxkin          -3.00             45.00       -135.00 
        14/Ago/2020    00927       40878 Ventas                cenot           -3.00             45.00       -135.00 

        14/Ago/2020    00929       40880 Ventas                geral           -2.00             45.00         -90.00 
        14/Ago/2020    00933       40884 Ventas              ricarcas          -4.00             45.00       -180.00 
        14/Ago/2020    00935       40886 Ventas                frank           -1.00             40.00         -40.00 
        14/Ago/2020    00937       40888 Ventas                frank           -1.00             0.00            0.00 
        14/Ago/2020    00939       40890 Ventas                trist           -6.00             45.00       -270.00 
        14/Ago/2020    00944       40895 Ventas                frank           -2.00             45.00         -90.00 
        14/Ago/2020    00950       40902 Ventas                squad         -12.00              44.08       -528.96 
        14/Ago/2020    00951       40903 Ventas                spla            -2.00             44.08         -88.16 
        15/Ago/2020    00960       40915 Ventas                klaus           -8.00             40.00       -320.00 
        15/Ago/2020    00963       40918 Ventas                aramis          -4.00             45.00       -180.00 
        15/Ago/2020    00967       40922 Ventas                miche           -4.00             45.00       -180.00 
        15/Ago/2020    00970       40925 Ventas                aqua          -21.00              45.00       -945.00 
        15/Ago/2020    00972       40927 Ventas                squad         -22.00              44.08       -969.76 

        15/Ago/2020    00974       40929 Ventas                bahia           -4.00             45.00       -180.00 
        15/Ago/2020    00975       40930 Ventas                scu10           -2.00             40.00         -80.00 
        15/Ago/2020    00976       40931 Ventas                spla            -1.00             44.08         -44.08 
        15/Ago/2020    00976       41094 Canc. factura         spla            1.00              44.08         44.08 
        16/Ago/2020    00977       40932 Ventas                peio            -2.00             45.00         -90.00 
        16/Ago/2020    00987       40942 Ventas                frank           -4.00             40.00       -160.00 
        16/Ago/2020    00988       40943 Ventas                geral           -5.00             45.00       -225.00 
        16/Ago/2020    00992       40947 Ventas                aqua            -7.00             45.00       -315.00 
        16/Ago/2020    00993       40948 Ventas                pdive         -16.00              46.40       -742.40 
        16/Ago/2020    00994       40949 Ventas                squad         -25.00              44.08       -1,102.00 
        16/Ago/2020    00995       40950 Ventas                scu10           -1.00             40.00         -40.00 
        17/Ago/2020    01006       40961 Ventas                klaus           -2.00             45.00         -90.00 
        17/Ago/2020    01009       40964 Ventas              pascual           -7.00             45.00       -315.00 
        17/Ago/2020    01012       40968 Ventas                geral           -4.00             45.00       -180.00 

        17/Ago/2020    01018       40974 Ventas                squad         -25.00              44.08       -1,102.00 
        18/Ago/2020    01026       40982 Ventas              sedrop            -1.00             45.00         -45.00 
        18/Ago/2020    01030       40986 Ventas                cenot           -3.00             45.00       -135.00 
        18/Ago/2020    01045       41003 Ventas                squad         -32.00              44.08       -1,410.56 
        19/Ago/2020    01057       41015 Ventas                catam           -2.00             50.00       -100.00 
        19/Ago/2020    01058       41016 Ventas                cenot           -2.00             45.00         -90.00 
        19/Ago/2020    01059       41017 Ventas                peio            -1.00             45.00         -45.00 
        13/Ago/2020    01063       41021 Ventas                pdcen           -2.00             42.00         -84.00 
        19/Ago/2020    01067       41025 Ventas                henry           -3.00             45.00       -135.00 
        19/Ago/2020    01068       41026 Ventas                miche           -4.00             45.00       -180.00 
        19/Ago/2020    01069       41027 Ventas                plane           -1.00             45.00         -45.00 
        19/Ago/2020    01070       41028 Ventas                franl         -12.00              45.00       -540.00 
        07/Ago/2020    01070       41077 Canc. factura         franl           12.00             45.00         540.00 

        19/Ago/2020    01071       41029 Ventas                pdcen           -5.00             42.00       -210.00 
        19/Ago/2020    01072       41030 Ventas                squad         -12.00              44.08       -528.96 
        20/Ago/2020    01080       41039 Ventas                yaxkin          -1.00             45.00         -45.00 
        20/Ago/2020    01082       41043 Ventas                cenot           -2.00             45.00         -90.00 
        25/Jul/2020    01085       41047 Ventas              marcos            -5.00             42.00       -210.00 
        20/Ago/2020    01088       41050 Ventas              MOSTR             -3.00             50.00       -150.00 
        20/Ago/2020    01092       41054 Ventas              wazzy             -3.00             50.00       -150.00 
        20/Ago/2020    01093       41055 Ventas                bluex           -8.00             45.00       -360.00 
        20/Ago/2020    01094       41056 Ventas                trist           -6.00             45.00       -270.00 
        20/Ago/2020    01095       41057 Ventas                plane           -4.00             45.00       -180.00 
        20/Ago/2020    01103       41065 Ventas                squad         -10.00              44.08       -440.80 
        20/Ago/2020    01104       41066 Ventas                squad         -11.00              44.08       -484.88 
        20/Ago/2020    01105       41067 Ventas                aqua          -14.00              45.00       -630.00 

        07/Ago/2020    01109       41071 Ventas                dlife           -9.00             45.00       -405.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        18/Ago/2020    01111       41078 Ventas                dlife         -12.00              45.00       -540.00 
        21/Ago/2020    01114       41081 Ventas                plane           -6.00             45.00       -270.00 
        21/Ago/2020    01116       41083 Ventas                aqua            -5.00             45.00       -225.00 
        21/Ago/2020    01119       41086 Ventas                trist           -6.00             45.00       -270.00 
        21/Ago/2020    01121       41088 Ventas                arian           -3.00             45.00       -135.00 
        21/Ago/2020    01122       41089 Ventas                aramis          -2.00             45.00         -90.00 
        21/Ago/2020    01123       41090 Ventas                squad         -11.00              44.08       -484.88 
        22/Ago/2020    01134       41102 Ventas                cenot           -6.00             45.00       -270.00 
        22/Ago/2020    01147       41117 Ventas                plane           -4.00             45.00       -180.00 
        23/Ago/2020    01175       41145 Ventas                squad         -17.00              44.08       -749.36 
        24/Ago/2020    01191       41166 Ventas                miche           -4.00             45.00       -180.00 

        24/Ago/2020    01192       41167 Ventas                trist           -2.00             45.00         -90.00 
        24/Ago/2020    01198       41173 Ventas                squad           -6.00             44.08       -264.48 
        25/Ago/2020    01205       41183 Ventas                yaxkin          -2.00             45.00         -90.00 
        27/Ago/2020    01217       41197 Ventas                henry           -2.00             45.00         -90.00 
