

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2023          Hasta fecha:31/12/2023          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        09/Ene/2023    33165       74973 Ventas                scu10           -4.00             44.10       -176.40 
        09/Ene/2023    33169       74977 Ventas                mbldr         -11.00              44.10       -485.10 

        09/Ene/2023    33170       74978 Ventas                mbldr         -19.00              44.10       -837.90 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        09/Ene/2023    33171       74979 Ventas                frank           -3.00             34.64       -103.93 
        09/Ene/2023    33172       74980 Ventas                cozex         -28.00              40.18       -1,125.04 
        10/Ene/2023    33174       74982 Ventas                ben             -5.00             43.94       -219.69 
        10/Ene/2023    33176       74984 Ventas                klaus           -5.00             43.94       -219.69 
        10/Ene/2023    33184       74993 Ventas                cenot           -1.00             50.96         -50.96 
        10/Ene/2023    33193       75002 Ventas              marcos          -12.00              44.10       -529.20 
        10/Ene/2023    33199       75010 Ventas              susane            -8.00             43.94       -351.50 
        10/Ene/2023    33200       75011 Ventas                pluto           -9.00             49.00       -441.00 
        10/Ene/2023    33201       75012 Ventas                trist           -6.00             43.94       -263.63 
        10/Ene/2023    33204       75015 Ventas                geral           -5.00             50.96       -254.80 
        10/Ene/2023    33205       75016 Ventas                adsho         -54.00              50.96       -2,751.84 

        10/Ene/2023    33207       75018 Ventas                yaxkin          -2.00             45.87         -91.73 
        10/Ene/2023    33214       75025 Ventas                aqua          -11.00              49.00       -539.00 
        10/Ene/2023    33215       75026 Ventas                paws          -21.00              49.00       -1,029.00 
        10/Ene/2023    33218       75029 Ventas                pdcen           -4.00             42.25       -168.99 
        10/Ene/2023    33222       75033 Ventas                scu10           -3.00             44.10       -132.30 
        10/Ene/2023    33226       75037 Ventas                mbldr         -14.00              44.10       -617.40 
        10/Ene/2023    33227       75038 Ventas                mbldr         -11.00              44.10       -485.10 
        10/Ene/2023    33228       75039 Ventas                frank           -3.00             34.64       -103.93 
        10/Ene/2023    33229       75040 Ventas                cozex         -18.00              40.18       -723.24 
        11/Ene/2023    33241       75052 Ventas                cenot           -4.00             50.96       -203.84 
        11/Ene/2023    33245       75056 Ventas              marcos            -8.00             44.10       -352.80 
        11/Ene/2023    33246       75058 Ventas                momo            -2.00             43.94         -87.87 
        11/Ene/2023    33248       75060 Ventas                codol2          -7.00             74.48       -521.36 

        11/Ene/2023    33257       75074 Ventas                geral           -6.00             50.96       -305.76 
        11/Ene/2023    33259       75076 Ventas              susane            -4.00             43.94       -175.75 
        11/Ene/2023    33267       75086 Ventas                aqua          -15.00              49.00       -735.00 
        11/Ene/2023    33268       75087 Ventas                dolbar          -3.00             98.00       -294.00 
        11/Ene/2023    33275       75094 Ventas                frank           -3.00             34.64       -103.93 
        11/Ene/2023    33276       75095 Ventas                mbldr         -11.00              44.10       -485.10 
        11/Ene/2023    33277       75096 Ventas                mbldr         -19.00              44.10       -837.90 
        11/Ene/2023    33278       75097 Ventas                cozex         -36.00              40.18       -1,446.48 
        12/Ene/2023    33295       75114 Ventas              marcos            -9.00             44.10       -396.90 
        12/Ene/2023    33300       75119 Ventas                marce           -4.00             45.87       -183.46 
        12/Ene/2023    33302       75121 Ventas                pluto           -4.00             49.00       -196.00 
        12/Ene/2023    33303       75122 Ventas                momo            -2.00             43.94         -87.87 
        12/Ene/2023    33304       75123 Ventas              susane            -2.00             43.94         -87.87 
        12/Ene/2023    33307       75127 Ventas                mali            -4.00             45.87       -183.46 

        12/Ene/2023    33310       75130 Ventas                geral           -5.00             50.96       -254.80 
        12/Ene/2023    33311       75132 Ventas                gelo            -2.00             43.94         -87.87 
        12/Ene/2023    33312       75133 Ventas                sire            -1.00             98.00         -98.00 
        12/Ene/2023    33315       75136 Ventas                aqua            -9.00             49.00       -441.00 
        12/Ene/2023    33317       75138 Ventas                pdcen           -8.00             42.25       -337.98 
        12/Ene/2023    33322       75143 Ventas                scu10           -3.00             44.10       -132.30 
        12/Ene/2023    33323       75144 Ventas                spla            -3.00             44.10       -132.30 
        12/Ene/2023    33326       75147 Ventas                mbldr         -23.00              44.10       -1,014.30 
        12/Ene/2023    33327       75148 Ventas                frank           -1.00             34.64         -34.64 
        12/Ene/2023    33328       75149 Ventas                cozex         -51.00              40.18       -2,049.18 
        13/Ene/2023    33342       75164 Ventas              susane            -4.00             43.94       -175.75 
        13/Ene/2023    33343       75165 Ventas                marce           -4.00             45.87       -183.46 
        13/Ene/2023    33346       75168 Ventas                cenot           -5.00             50.96       -254.80 

        13/Ene/2023    33347       75169 Ventas              marcos          -12.00              44.10       -529.20 
        13/Ene/2023    33349       75171 Ventas                camil           -8.00             43.94       -351.50 
        13/Ene/2023    33351       75173 Ventas                miro            -2.00             45.87         -91.73 
        13/Ene/2023    33355       75177 Ventas                pluto           -8.00             49.00       -392.00 
        13/Ene/2023    33356       75178 Ventas                momo            -2.00             43.94         -87.87 
        13/Ene/2023    33357       75179 Ventas                geral           -5.00             50.96       -254.80 
        13/Ene/2023    33361       75183 Ventas                mali            -5.00             45.86       -229.32 
        13/Ene/2023    33365       75187 Ventas                pdive           -1.00             44.10         -44.10 
        13/Ene/2023    33366       75188 Ventas                aqua          -13.00              49.00       -637.00 
        13/Ene/2023    33367       75189 Ventas                paws          -18.00              49.00       -882.00 
        13/Ene/2023    33373       75195 Ventas                scu10           -2.00             44.10         -88.20 
        13/Ene/2023    33376       75198 Ventas                mbldr           -9.00             44.10       -396.90 
        13/Ene/2023    33377       75199 Ventas                frank           -3.00             34.64       -103.93 

        14/Ene/2023    33387       75210 Ventas                klaus           -4.00             43.94       -175.75 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        14/Ene/2023    33391       75214 Ventas                mbldr           -2.00             44.10         -88.20 
        14/Ene/2023    33394       75217 Ventas              susane            -4.00             43.94       -175.75 
        14/Ene/2023    33396       75219 Ventas              marcos          -12.00              44.10       -529.20 
        14/Ene/2023    33399       75222 Ventas                codol2          -9.00             74.48       -670.32 
        14/Ene/2023    33400       75223 Ventas                pluto           -8.00             49.00       -392.00 
        14/Ene/2023    33401       75224 Ventas                mali            -3.00             45.86       -137.59 
        14/Ene/2023    33405       75228 Ventas                geral           -6.00             50.96       -305.76 
        14/Ene/2023    33406       75229 Ventas                tino            -2.00             63.21       -126.42 
        14/Ene/2023    33407       75230 Ventas                ben             -2.00             43.94         -87.87 
        14/Ene/2023    33411       75234 Ventas                aqua            -7.00             49.00       -343.00 
        14/Ene/2023    33419       75242 Ventas                scu10           -2.00             44.10         -88.20 

        14/Ene/2023    33422       75245 Ventas                frank           -4.00             34.64       -138.57 
        14/Ene/2023    33423       75246 Ventas                cozex           -6.00             40.18       -241.08 
        14/Ene/2023    33424       75247 Ventas                pluto           -7.00             49.00       -343.00 
        14/Ene/2023    33425       75248 Ventas                momo            -2.00             43.94         -87.87 
        15/Ene/2023    33440       75263 Ventas              marcos            -7.00             44.10       -308.70 
        15/Ene/2023    33451       75274 Ventas                frank           -4.00             34.64       -138.57 
        15/Ene/2023    33455       75278 Ventas                scu10           -1.00             44.10         -44.10 
        15/Ene/2023    33456       75279 Ventas                momo            -2.00             43.94         -87.87 
        15/Ene/2023    33457       75280 Ventas                cozex         -59.00              40.18       -2,370.62 
        16/Ene/2023    33471       75297 Ventas                marce           -4.00             45.87       -183.46 
        16/Ene/2023    33477       75303 Ventas                momo            -2.00             43.94         -87.87 
        16/Ene/2023    33478       75304 Ventas                pluto         -10.00              49.00       -490.00 
        16/Ene/2023    33482       75308 Ventas                mali            -1.00             45.86         -45.86 

        16/Ene/2023    33484       75310 Ventas                ben             -4.00             43.94       -175.75 
        16/Ene/2023    33487       75313 Ventas                chydz           -1.00             45.86         -45.86 
        16/Ene/2023    33490       75316 Ventas                aqua          -12.00              49.00       -588.00 
        16/Ene/2023    33491       75317 Ventas                paws          -17.00              49.00       -833.00 
        16/Ene/2023    33497       75323 Ventas                scu10           -2.00             44.10         -88.20 
        16/Ene/2023    33498       75324 Ventas                spla            -1.00             44.10         -44.10 
        16/Ene/2023    33501       75327 Ventas                frank           -2.00             34.64         -69.29 
        16/Ene/2023    33502       75328 Ventas                cozex         -43.00              40.18       -1,727.74 
        16/Ene/2023    33503       75329 Ventas                pluto           -6.00             49.00       -294.00 
        17/Ene/2023    33521       75348 Ventas                cenot           -3.00             50.96       -152.88 
        17/Ene/2023    33524       75351 Ventas                klaus           -2.00             43.94         -87.87 
        17/Ene/2023    33527       75354 Ventas                marce           -4.00             45.87       -183.46 
        17/Ene/2023    33530       75357 Ventas              marcos            -5.00             44.10       -220.50 
        17/Ene/2023    33532       75359 Ventas                ben             -2.00             43.94         -87.87 

        17/Ene/2023    33540       75367 Ventas                buzo            -2.00             54.50       -109.00 
        17/Ene/2023    33541       75368 Ventas                buzo          -11.00              54.50       -599.50 
        17/Ene/2023    33542       75369 Ventas                yaxkin          -6.00             45.86       -275.18 
        17/Ene/2023    33547       75375 Ventas                scu10           -1.00             44.10         -44.10 
        17/Ene/2023    33548       75376 Ventas                frank           -4.00             34.64       -138.57 
        17/Ene/2023    33549       75377 Ventas                cozex         -14.00              40.18       -562.52 
        18/Ene/2023    33577       75405 Ventas                cenot           -6.00             50.96       -305.76 
        18/Ene/2023    33578       75406 Ventas                bluex           -3.00             50.96       -152.88 
        18/Ene/2023    33579       75407 Ventas                javier          -1.00             45.86         -45.86 
        18/Ene/2023    33582       75410 Ventas                klaus           -4.00             43.94       -175.75 
        18/Ene/2023    33584       75412 Ventas                mbldr           -2.00             44.10         -88.20 
        18/Ene/2023    33585       75413 Ventas                marce           -2.00             45.87         -91.73 
        18/Ene/2023    33589       75417 Ventas                sire            -7.00             98.00       -686.00 

        18/Ene/2023    33590       75418 Ventas                mali            -5.00             45.86       -229.32 
        18/Ene/2023    33592       75420 Ventas                codol2          -8.00             74.48       -595.84 
        18/Ene/2023    33595       75423 Ventas                pluto           -8.00             49.00       -392.00 
        18/Ene/2023    33600       75428 Ventas                miche           -6.00             43.94       -263.63 
        18/Ene/2023    33601       75429 Ventas                geral           -2.00             50.96       -101.92 
        18/Ene/2023    33603       75431 Ventas                aqua            -6.00             49.00       -294.00 
        18/Ene/2023    33604       75432 Ventas                dolbar          -3.00             98.00       -294.00 
        18/Ene/2023    33612       75440 Ventas                frank           -1.00             34.64         -34.64 
        18/Ene/2023    33613       75441 Ventas                pluto           -4.00             49.00       -196.00 
        18/Ene/2023    33614       75442 Ventas                momo            -2.00             43.94         -87.87 
        19/Ene/2023    33624       75452 Ventas                sunil           -2.00             45.87         -91.73 
        19/Ene/2023    33632       75460 Ventas                cenot           -3.00             50.96       -152.88 
        19/Ene/2023    33635       75463 Ventas                klaus           -6.00             43.94       -263.63 

        19/Ene/2023    33647       75475 Ventas              marcos            -9.00             44.10       -396.90 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        19/Ene/2023    33649       75477 Ventas                miche           -6.00             43.94       -263.63 
        19/Ene/2023    33651       75479 Ventas                mali            -4.00             45.87       -183.46 
        19/Ene/2023    33652       75480 Ventas                momo            -2.00             43.94         -87.87 
        19/Ene/2023    33660       75488 Ventas                henry           -1.00             45.86         -45.86 
        19/Ene/2023    33668       75496 Ventas                scu10           -2.00             44.10         -88.20 
        19/Ene/2023    33672       75500 Ventas                frank           -4.00             34.64       -138.57 
        20/Ene/2023    33686       75515 Ventas                cenot           -2.00             50.96       -101.92 
        20/Ene/2023    33687       75516 Ventas                ben             -6.00             43.94       -263.63 
        20/Ene/2023    33689       75518 Ventas                catal           -2.00             98.00       -196.00 
        20/Ene/2023    33690       75519 Ventas                bluex           -6.00             50.96       -305.76 
        20/Ene/2023    33693       75522 Ventas                klaus           -4.00             43.94       -175.75 

        20/Ene/2023    33694       75523 Ventas                miche           -6.00             43.94       -263.63 
        20/Ene/2023    33703       75532 Ventas                pluto           -8.00             49.00       -392.00 
        20/Ene/2023    33705       75534 Ventas                trist           -6.00             43.94       -263.63 
        20/Ene/2023    33707       75536 Ventas                yaxkin          -2.00             45.87         -91.73 
        20/Ene/2023    33713       75542 Ventas                pdcen           -2.00             42.25         -84.50 
        20/Ene/2023    33716       75545 Ventas                scu10           -2.00             44.10         -88.20 
        20/Ene/2023    33718       75547 Ventas                spla            -2.00             44.10         -88.20 
        20/Ene/2023    33718       75571 Canc. factura         spla            2.00              44.10         88.20 
        20/Ene/2023    33721       75550 Ventas                cozex         -27.00              40.18       -1,084.86 
        20/Ene/2023    33723       75552 Ventas                pluto         -14.00              49.00       -686.00 
        20/Ene/2023    33724       75553 Ventas                frank           -2.00             34.64         -69.29 
        20/Ene/2023    33725       75554 Ventas                pdive           -1.00             44.10         -44.10 
        21/Ene/2023    33737       75566 Ventas                cenot           -2.00             50.96       -101.92 

        21/Ene/2023    33740       75570 Ventas              ricarcas          -2.00             34.64         -69.29 
        20/Ene/2023    33741       75572 Ventas                spla            -2.00             44.10         -88.20 
        21/Ene/2023    33747       75579 Ventas              marcos            -6.00             44.10       -264.60 
        21/Ene/2023    33749       75581 Ventas                star            -4.00             43.94       -175.75 
        21/Ene/2023    33750       75582 Ventas                marce           -3.00             45.86       -137.59 
        21/Ene/2023    33752       75584 Ventas                trist           -6.00             43.94       -263.63 
        21/Ene/2023    33753       75585 Ventas              susane            -6.00             43.94       -263.63 
        21/Ene/2023    33756       75589 Ventas                codol2          -8.00             74.48       -595.84 
        21/Ene/2023    33762       75595 Ventas                paws          -10.00              49.00       -490.00 
        21/Ene/2023    33769       75602 Ventas                scu10           -2.00             44.10         -88.20 
        21/Ene/2023    33772       75605 Ventas                cozex           -3.00             40.18       -120.54 
        21/Ene/2023    33773       75606 Ventas                pluto         -12.00              49.00       -588.00 
        21/Ene/2023    33774       75607 Ventas                momo            -2.00             43.94         -87.87 
        22/Ene/2023    33788       75621 Ventas                bluex         -12.00              50.96       -611.52 

        22/Ene/2023    33791       75624 Ventas                camil           -6.00             43.94       -263.63 
        22/Ene/2023    33794       75627 Ventas              susane            -6.00             43.94       -263.63 
        22/Ene/2023    33797       75630 Ventas              marcos          -10.00              44.10       -441.00 
        22/Ene/2023    33805       75638 Ventas                mali            -4.00             45.87       -183.46 
        22/Ene/2023    33810       75643 Ventas                cozex         -10.00              40.18       -401.80 
        22/Ene/2023    33812       75645 Ventas                scu10           -1.00             44.10         -44.10 
        22/Ene/2023    33818       75651 Ventas                frank           -2.00             34.64         -69.29 
        23/Ene/2023    33826       75659 Ventas                cenot           -2.00             50.96       -101.92 
        23/Ene/2023    33834       75670 Ventas                trist           -4.00             43.94       -175.75 
        23/Ene/2023    33838       75674 Ventas                codol2          -7.00             74.48       -521.36 
        23/Ene/2023    33839       75675 Ventas              marcos            -9.00             44.10       -396.90 
        23/Ene/2023    33844       75680 Ventas                camil           -2.00             43.94         -87.87 
        23/Ene/2023    33848       75686 Ventas                pdive           -1.00             44.10         -44.10 

        23/Ene/2023    33850       75688 Ventas                pdcen           -6.00             42.25       -253.49 
        23/Ene/2023    33853       75691 Ventas                scu10           -1.00             44.10         -44.10 
        23/Ene/2023    33859       75697 Ventas                cozex         -20.00              40.18       -803.60 
        23/Ene/2023    33861       75699 Ventas                pluto         -10.00              49.00       -490.00 
        24/Ene/2023    33872       75710 Ventas                cenot           -2.00             50.96       -101.92 
        24/Ene/2023    33876       75714 Ventas                klaus           -2.00             43.94         -87.87 
        24/Ene/2023    33879       75717 Ventas                bluex           -6.00             50.96       -305.76 
        24/Ene/2023    33880       75718 Ventas              marcos            -6.00             44.10       -264.60 
        24/Ene/2023    33883       75721 Ventas              marcos          -10.00              44.10       -441.00 
        24/Ene/2023    33894       75732 Ventas                aqua          -10.00              49.00       -490.00 
        24/Ene/2023    33898       75736 Ventas                pdcen         -20.00              42.25       -844.96 
        24/Ene/2023    33900       75738 Ventas                scu10           -2.00             44.10         -88.20 
        24/Ene/2023    33903       75741 Ventas                frank           -4.00             34.64       -138.57 

        24/Ene/2023    33904       75742 Ventas                momo            -2.00             43.94         -87.87 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        25/Ene/2023    33918       75756 Ventas                star            -3.00             43.94       -131.81 
        25/Ene/2023    33920       75758 Ventas                cenot           -3.00             50.96       -152.88 
        25/Ene/2023    33922       75761 Ventas              marcos            -4.00             44.10       -176.40 
        25/Ene/2023    33923       75762 Ventas                marce           -4.00             45.87       -183.46 
        25/Ene/2023    33931       75770 Ventas                ben             -5.00             43.94       -219.69 
        25/Ene/2023    33935       75774 Ventas                yaxkin          -6.00             45.86       -275.18 
        25/Ene/2023    33939       75778 Ventas                bluex           -9.00             50.96       -458.64 
        25/Ene/2023    33942       75781 Ventas                acuat           -2.00             43.94         -87.87 
        25/Ene/2023    33946       75785 Ventas                dolbar          -3.00             98.00       -294.00 
        25/Ene/2023    33947       75786 Ventas                pdcen         -22.00              42.25       -929.45 
        25/Ene/2023    33952       75791 Ventas                scu10           -1.00             44.10         -44.10 

        25/Ene/2023    33955       75794 Ventas                frank           -4.00             34.64       -138.57 
        25/Ene/2023    33956       75795 Ventas                momo            -2.00             43.94         -87.87 
        26/Ene/2023    33965       75805 Ventas                klaus           -1.00             43.94         -43.94 
        26/Ene/2023    33973       75813 Ventas                cenot           -6.00             50.96       -305.76 
