

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2022          Hasta fecha:31/12/2022          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        04/Ene/2022    17700       58770 Ventas                cristal         -4.00             38.79       -155.17 
        31/Ene/2022    17700       70285 Canc. factura         cristal         4.00              38.79         155.17 
        04/Ene/2022    17702       58772 Ventas              susane          -10.00              38.79       -387.93 
        04/Ene/2022    17705       58775 Ventas                paws          -35.00              40.00       -1,400.00 
        04/Ene/2022    17706       58776 Ventas                aqua            -3.00             45.00       -135.00 
        04/Ene/2022    17708       58778 Ventas              marcos            -5.00             38.79       -193.97 

        04/Ene/2022    17709       58779 Ventas                frank           -3.00             38.79       -116.38 
        04/Ene/2022    17713       58783 Ventas                squad           -8.00             38.00       -304.00 
        04/Ene/2022    17716       58786 Ventas                scu10           -3.00             40.00       -120.00 
        04/Ene/2022    17718       58788 Ventas                mbldr         -24.00              45.00       -1,080.00 
        04/Ene/2022    17720       58790 Ventas              marcos            -2.00             38.79         -77.59 
        05/Ene/2022    17728       58798 Ventas                yaxkin          -4.00             38.79       -155.17 
        05/Ene/2022    17729       58799 Ventas                buzo            -2.00             38.79         -77.59 
        05/Ene/2022    17730       58800 Ventas                cenot           -2.00             45.00         -90.00 
        05/Ene/2022    17733       58803 Ventas                chris           -4.00             70.00       -280.00 
        05/Ene/2022    17734       58804 Ventas                codol2          -5.00             70.00       -350.00 
        05/Ene/2022    17734       58806 Canc. factura         codol2          5.00              70.00         350.00 
        06/Ene/2022    17735       58843 Canc. factura         codol           5.00              70.00         350.00 
        05/Ene/2022    17735       58805 Ventas                codol           -5.00             70.00       -350.00 

        05/Ene/2022    17736       58807 Ventas                mali            -2.00             38.79         -77.59 
        05/Ene/2022    17737       58808 Ventas                star            -4.00             38.79       -155.17 
        05/Ene/2022    17738       58809 Ventas                miche           -3.00             38.79       -116.38 
        05/Ene/2022    17739       58810 Ventas              susane            -8.00             38.79       -310.34 
        06/Ene/2022    17746       58817 Ventas                frank           -3.00             38.79       -116.38 
        06/Ene/2022    17749       58820 Ventas                squad           -8.00             38.00       -304.00 

         Usuario:  ADMINISTRADOR                                  |    Fecha y hora26/06/2024  15:05                           Pág.  1 

--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        06/Ene/2022    17752       58823 Ventas                scu10           -3.00             40.00       -120.00 
        06/Ene/2022    17755       58826 Ventas                dlife         -12.00              38.79       -465.52 
        06/Ene/2022    17756       58827 Ventas                mayab           -8.00             45.00       -360.00 
        06/Ene/2022    17758       58829 Ventas                aqua          -11.00              45.00       -495.00 
        06/Ene/2022    17760       58831 Ventas              marcos            -6.00             38.79       -232.76 
        06/Ene/2022    17769       58840 Ventas                chris           -4.00             70.00       -280.00 
        06/Ene/2022    17770       58841 Ventas                codol           -3.00             70.00       -210.00 
        06/Ene/2022    17771       58842 Ventas                buzo            -2.00             38.79         -77.59 
        06/Ene/2022    17773       58845 Ventas              susane            -4.00             38.79       -155.17 
        06/Ene/2022    17775       58847 Ventas                sunil           -2.00             38.79         -77.59 
        06/Ene/2022    17776       58848 Ventas              susane            -4.00             38.79       -155.17 

        06/Ene/2022    17777       58849 Ventas              pascual           -2.00             38.79         -77.59 
        06/Ene/2022    17786       58858 Ventas                codol2        -10.00              70.00       -700.00 
        15/Ene/2022    17787       59373 Canc. factura         mali            3.00              38.79         116.38 
        06/Ene/2022    17787       58859 Ventas                mali            -3.00             38.79       -116.38 
        06/Ene/2022    17788       58860 Ventas                mali            -3.00             38.79       -116.38 
        06/Ene/2022    17789       58861 Ventas                frank           -4.00             38.79       -155.17 
        06/Ene/2022    17790       58862 Ventas                squad           -3.00             38.00       -114.00 
        06/Ene/2022    17791       58863 Ventas                mbldr           -5.00             45.00       -225.00 
        06/Ene/2022    17793       58865 Ventas                squad           -8.00             38.00       -304.00 
        06/Ene/2022    17797       58869 Ventas                scu10           -3.00             40.00       -120.00 
        06/Ene/2022    17801       58873 Ventas                mbldr         -27.00              45.00       -1,215.00 
        06/Ene/2022    17804       58876 Ventas                aqua          -11.00              45.00       -495.00 
        06/Ene/2022    17806       58878 Ventas                paws          -21.00              40.00       -840.00 

        07/Ene/2022    17822       58894 Ventas                cenot           -3.00             45.00       -135.00 
        07/Ene/2022    17824       58896 Ventas                klaus           -4.00             38.79       -155.17 
        07/Ene/2022    17825       58897 Ventas                trist           -6.00             38.79       -232.76 
        07/Ene/2022    17826       58898 Ventas              susane            -2.00             38.79         -77.59 
        07/Ene/2022    17829       58901 Ventas                star            -4.00             38.79       -155.17 
        07/Ene/2022    17830       58902 Ventas                sunil           -2.00             38.79         -77.59 
        07/Ene/2022    17833       58905 Ventas                mali            -5.00             38.79       -193.97 
        07/Ene/2022    17839       58914 Ventas                aqua            -9.00             45.00       -405.00 
        07/Ene/2022    17841       58916 Ventas                frank           -2.00             38.79         -77.59 
        07/Ene/2022    17846       58921 Ventas                squad           -4.00             38.00       -152.00 
        07/Ene/2022    17848       58923 Ventas                scu10           -2.00             40.00         -80.00 
        07/Ene/2022    17848       59076 Canc. factura         scu10           2.00              40.00         80.00 
        07/Ene/2022    17849       58924 Ventas                orca          -14.00              34.48       -482.76 
        07/Ene/2022    17850       58925 Ventas                mbldr         -24.00              45.00       -1,080.00 

        07/Ene/2022    17851       58926 Ventas                squad           -3.00             38.00       -114.00 
        07/Ene/2022    17853       58928 Ventas                scu10           -2.00             40.00         -80.00 
        08/Ene/2022    17869       58946 Ventas              ricarcas          -2.00             34.48         -68.97 
        08/Ene/2022    17878       58955 Ventas                chris           -4.00             70.00       -280.00 
        08/Ene/2022    17879       58956 Ventas              susane            -8.00             38.79       -310.34 
        08/Ene/2022    17881       58958 Ventas                klaus           -4.00             38.79       -155.17 
        08/Ene/2022    17883       58960 Ventas                sunil           -2.00             38.79         -77.59 
        08/Ene/2022    17884       58961 Ventas              marcos            -6.00             38.79       -232.76 
        08/Ene/2022    17885       58962 Ventas                mali            -5.00             38.79       -193.97 
        08/Ene/2022    17886       58963 Ventas                trist           -9.00             38.79       -349.14 
        08/Ene/2022    17889       58966 Ventas                star            -4.00             38.79       -155.17 
        08/Ene/2022    17890       58967 Ventas                miche           -6.00             38.79       -232.76 
        08/Ene/2022    17891       58968 Ventas                alain           -4.00             38.79       -155.17 

        08/Ene/2022    17896       58975 Ventas                codol2          -6.00             70.00       -420.00 
        08/Ene/2022    17908       58995 Ventas                mbldr         -16.00              45.00       -720.00 
        08/Ene/2022    17910       58997 Ventas                squad           -4.00             38.00       -152.00 
        08/Ene/2022    17912       58999 Ventas                spla            -1.00             38.00         -38.00 
        08/Ene/2022    17913       59000 Ventas                scu10           -2.00             40.00         -80.00 
        08/Ene/2022    17915       59002 Ventas                mbldr         -11.00              45.00       -495.00 
        08/Ene/2022    17916       59003 Ventas                squad           -5.00             38.00       -190.00 
        08/Ene/2022    17919       59006 Ventas                pdive           -2.00             43.00         -86.00 
        08/Ene/2022    17920       59007 Ventas                aqua          -13.00              45.00       -585.00 
        09/Ene/2022    17933       59020 Ventas                miche           -4.00             38.79       -155.17 
        09/Ene/2022    17935       59022 Ventas                roxy            -2.00             38.79         -77.59 
        09/Ene/2022    17936       59023 Ventas                ralph           -3.00             38.79       -116.38 
        09/Ene/2022    17938       59025 Ventas              marcos            -4.00             38.79       -155.17 

        09/Ene/2022    17939       59026 Ventas                peio            -8.00             38.79       -310.34 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        09/Ene/2022    17943       59030 Ventas                henry           -2.00             38.79         -77.59 
        09/Ene/2022    17944       59031 Ventas                arian           -3.00             38.79       -116.38 
        10/Ene/2022    17945       59055 Canc. factura         arian           3.00              38.79         116.38 
        09/Ene/2022    17945       59032 Ventas                arian           -3.00             38.79       -116.38 
        09/Ene/2022    17946       59033 Ventas                cem             -3.00             38.79       -116.38 
        09/Ene/2022    17948       59035 Ventas                mbldr         -22.00              45.00       -990.00 
        09/Ene/2022    17950       59037 Ventas                pdcen         -12.00              40.00       -480.00 
        09/Ene/2022    17951       59038 Ventas                scu10           -2.00             40.00         -80.00 
        09/Ene/2022    17952       59039 Ventas                spla          -30.00              38.00       -1,140.00 
        09/Ene/2022    17955       59042 Ventas                squad           -1.00             38.00         -38.00 
        09/Ene/2022    17958       59045 Ventas                frank           -3.00             38.79       -116.38 

        10/Ene/2022    17972       59060 Ventas                cenot           -2.00             45.00         -90.00 
        10/Ene/2022    17974       59062 Ventas                chris           -4.00             70.00       -280.00 
        10/Ene/2022    17975       59063 Ventas                trist           -6.00             38.79       -232.76 
        10/Ene/2022    17976       59064 Ventas                star            -4.00             38.79       -155.17 
        10/Ene/2022    17978       59066 Ventas                cem             -6.00             38.79       -232.76 
        10/Ene/2022    17979       59067 Ventas                peio            -9.00             38.79       -349.14 
        10/Ene/2022    17981       59069 Ventas              marcos            -5.00             38.79       -193.97 
        01/Ene/2022    17991       59085 Ventas                pdive           -3.00             43.00       -129.00 
        11/Ene/2022    17992       59086 Ventas                frank           -2.00             38.79         -77.59 
        11/Ene/2022    17994       59088 Ventas                mbldr           -3.00             45.00       -135.00 
        11/Ene/2022    17996       59090 Ventas                squad         -12.00              38.00       -456.00 
        11/Ene/2022    17999       59093 Ventas                scu10           -4.00             40.00       -160.00 
        11/Ene/2022    18000       59094 Ventas                pdcen           -8.00             40.00       -320.00 

        11/Ene/2022    18003       59097 Ventas                mbldr         -25.00              45.00       -1,125.00 
        11/Ene/2022    18005       59099 Ventas                pdive           -1.00             43.00         -43.00 
        11/Ene/2022    18017       59111 Ventas                cenot           -2.00             45.00         -90.00 
        11/Ene/2022    18019       59113 Ventas                chris           -4.00             0.00            0.00 
        11/Ene/2022    18020       59114 Ventas                klaus           -3.00             38.79       -116.38 
        11/Ene/2022    18021       59115 Ventas                chris           -4.00             70.00       -280.00 
        11/Ene/2022    18023       59117 Ventas                trist           -4.00             38.79       -155.17 
        11/Ene/2022    18026       59120 Ventas                star            -4.00             38.79       -155.17 
        11/Ene/2022    18031       59126 Ventas              marcos            -5.00             38.79       -193.97 
        11/Ene/2022    18032       59127 Ventas                mali            -4.00             38.79       -155.17 
        11/Ene/2022    18033       59128 Ventas                alain           -2.00             38.79         -77.59 
        11/Ene/2022    18035       59130 Ventas                peio          -10.00              38.79       -387.93 
        11/Ene/2022    18037       59132 Ventas                bluex           -6.00             45.00       -270.00 
        11/Ene/2022    18038       59133 Ventas                roxy            -6.00             38.79       -232.76 

        11/Ene/2022    18039       59134 Ventas                cem             -6.00             38.79       -232.76 
        11/Ene/2022    18040       59135 Ventas                codol2          -9.00             70.00       -630.00 
        11/Ene/2022    18041       59136 Ventas                mali            -4.00             38.79       -155.17 
        11/Ene/2022    18043       59138 Ventas                mbldr           -9.00             45.00       -405.00 
        11/Ene/2022    18045       59140 Ventas                pdcen           -8.00             40.00       -320.00 
        11/Ene/2022    18046       59141 Ventas                scu10           -2.00             40.00         -80.00 
        11/Ene/2022    18049       59144 Ventas                squad           -9.00             38.00       -342.00 
        11/Ene/2022    18051       59146 Ventas                mbldr         -18.00              45.00       -810.00 
        11/Ene/2022    18052       59147 Ventas                squad         -12.00              38.00       -456.00 
        11/Ene/2022    18053       59148 Ventas                frank           -3.00             38.79       -116.38 
        11/Ene/2022    18055       59150 Ventas                paws          -16.00              40.00       -640.00 
        12/Ene/2022    18071       59167 Ventas                henry           -1.00             38.79         -38.79 
        12/Ene/2022    18072       59168 Ventas                dlife           -2.00             38.79         -77.59 

        12/Ene/2022    18074       59170 Ventas                chris           -4.00             70.00       -280.00 
        12/Ene/2022    18079       59175 Ventas                cem             -2.00             38.79         -77.59 
        12/Ene/2022    18082       59178 Ventas                miche           -2.00             38.79         -77.59 
        12/Ene/2022    18084       59180 Ventas              marcos            -6.00             38.79       -232.76 
        12/Ene/2022    18090       59186 Ventas                pdcen         -12.00              40.00       -480.00 
        12/Ene/2022    18091       59187 Ventas                scu10           -4.00             40.00       -160.00 
        12/Ene/2022    18096       59192 Ventas                frank           -4.00             38.79       -155.17 
        12/Ene/2022    18098       59194 Ventas                mbldr           -7.00             45.00       -315.00 
        13/Ene/2022    18113       59209 Ventas                star            -2.00             38.79         -77.59 
        13/Ene/2022    18114       59210 Ventas                sunil           -2.00             38.79         -77.59 
        13/Ene/2022    18115       59211 Ventas                trist           -4.00             38.79       -155.17 
        13/Ene/2022    18117       59213 Ventas              susane            -1.00             38.79         -38.79 
        13/Ene/2022    18118       59214 Ventas              marcos            -5.00             38.79       -193.97 

        13/Ene/2022    18126       59222 Ventas                mali            -4.00             38.79       -155.17 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        13/Ene/2022    18128       59224 Ventas                codol2          -7.00             70.00       -490.00 
        07/Ene/2022    18128       59908 Canc. factura         codol2          7.00              70.00         490.00 
        13/Ene/2022    18129       59225 Ventas                dlife           -7.00             38.79       -271.55 
        13/Ene/2022    18130       59226 Ventas                spla          -14.00              38.00       -532.00 
        13/Ene/2022    18131       59227 Ventas                mbldr         -10.00              45.00       -450.00 
        13/Ene/2022    18134       59230 Ventas                pdcen         -10.00              40.00       -400.00 
        13/Ene/2022    18136       59232 Ventas                spla            -1.00             38.00         -38.00 
        13/Ene/2022    18141       59237 Ventas                mbldr         -15.00              45.00       -675.00 
        13/Ene/2022    18142       59238 Ventas                frank           -4.00             38.79       -155.17 
        13/Ene/2022    18145       59241 Ventas                codol2          -7.00             70.00       -490.00 
        13/Ene/2022    18146       59242 Ventas                codol2          -7.00             70.00       -490.00 

        14/Ene/2022    18146       59266 Canc. factura         codol2          7.00              70.00         490.00 
        14/Ene/2022    18156       59252 Ventas                buzo            -1.00             38.79         -38.79 
        14/Ene/2022    18157       59253 Ventas                miche           -7.00             38.79       -271.55 
        14/Ene/2022    18158       59254 Ventas                sunil           -2.00             38.79         -77.59 
        14/Ene/2022    18159       59255 Ventas                ben             -2.00             38.79         -77.59 
        14/Ene/2022    18161       59257 Ventas                camil           -2.00             38.79         -77.59 
        13/Ene/2022    18162       59258 Ventas                scu10           -4.00             40.00       -160.00 
        14/Ene/2022    18163       59259 Ventas                alain           -6.00             38.79       -232.76 
        14/Ene/2022    18170       59267 Ventas                mali            -5.00             38.79       -193.97 
        14/Ene/2022    18174       59271 Ventas                mbldr         -23.00              45.00       -1,035.00 
        14/Ene/2022    18174       59577 Canc. factura         mbldr           23.00             45.00       1,035.00 
        14/Ene/2022    18178       59275 Ventas                nat             -1.00             45.00         -45.00 
        14/Ene/2022    18179       59276 Ventas                pdcen           -7.00             40.00       -280.00 

        14/Ene/2022    18180       59277 Ventas                scu10           -3.00             40.00       -120.00 
        14/Ene/2022    18183       59280 Ventas                squad         -11.00              38.00       -418.00 
        14/Ene/2022    18187       59284 Ventas                frank           -2.00             38.79         -77.59 
        15/Ene/2022    18196       59293 Ventas                geral           -1.00             45.00         -45.00 
        15/Ene/2022    18198       59295 Ventas                roxy            -4.00             38.79       -155.17 
        15/Ene/2022    18199       59296 Ventas                sunil           -2.00             38.79         -77.59 
        15/Ene/2022    18201       59298 Ventas                trist           -9.00             38.79       -349.14 
        15/Ene/2022    18204       59301 Ventas                star            -4.00             38.79       -155.17 
        15/Ene/2022    18206       59303 Ventas                mayab           -7.00             45.00       -315.00 
        15/Ene/2022    18209       59306 Ventas                codol2          -6.00             70.00       -420.00 
        15/Ene/2022    18212       59309 Ventas                mbldr         -11.00              45.00       -495.00 
        15/Ene/2022    18214       59311 Ventas                pdcen           -6.00             40.00       -240.00 
        15/Ene/2022    18215       59940 Canc. factura         scu10           4.00              40.00         160.00 
        15/Ene/2022    18215       59312 Ventas                scu10           -4.00             40.00       -160.00 

        15/Ene/2022    18217       59314 Ventas                squad         -10.00              38.00       -380.00 
        15/Ene/2022    18217       59314 Ventas                squad           -5.00             38.00       -190.00 
        15/Ene/2022    18219       59316 Ventas                mbldr         -14.00              45.00       -630.00 
        15/Ene/2022    18221       59318 Ventas                frank           -2.00             38.79         -77.59 
        15/Ene/2022    18222       59319 Ventas                nat             -1.00             45.00         -45.00 
        15/Ene/2022    18223       59320 Ventas                pdive           -1.00             43.00         -43.00 
        15/Ene/2022    18224       59321 Ventas                aqua          -13.00              45.00       -585.00 
        15/Ene/2022    18225       59322 Ventas                scu10           -4.00             40.00       -160.00 
        16/Ene/2022    18236       59333 Ventas                bluex           -7.00             45.00       -315.00 
        16/Ene/2022    18239       59336 Ventas                camil           -6.00             38.79       -232.76 
        16/Ene/2022    18240       59337 Ventas                sunil           -2.00             38.79         -77.59 
        16/Ene/2022    18241       59338 Ventas                klaus           -9.00             38.79       -349.14 
        31/Ene/2022    18241       63891 Canc. factura         klaus           9.00              38.79         349.14 

        16/Ene/2022    18245       59342 Ventas                mali            -4.00             38.79       -155.17 
        16/Ene/2022    18246       59343 Ventas                geral           -5.00             45.00       -225.00 
        16/Ene/2022    18247       59344 Ventas                miche           -6.00             38.79       -232.76 
        16/Ene/2022    18247       63843 Canc. factura         miche           6.00              38.79         232.76 
        16/Ene/2022    18251       59348 Ventas                orca          -18.00              34.48       -620.69 
        16/Ene/2022    18254       59351 Ventas                scu10           -1.00             40.00         -40.00 
        17/Ene/2022    18268       59365 Ventas                miche           -6.00             38.79       -232.76 
        17/Ene/2022    18273       59371 Ventas                klaus           -4.00             38.79       -155.17 
        17/Ene/2022    18276       59376 Ventas                klaus           -4.00             38.79       -155.17 
        17/Ene/2022    18277       59377 Ventas                trist           -6.00             38.79       -232.76 
        17/Ene/2022    18279       59379 Ventas                peio            -2.00             38.79         -77.59 
        17/Ene/2022    18280       59380 Ventas                mali            -4.00             38.79       -155.17 
        17/Ene/2022    18284       59384 Ventas                star            -4.00             38.79       -155.17 

        17/Ene/2022    18287       59388 Ventas                frank           -4.00             38.79       -155.17 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        17/Ene/2022    18291       59392 Ventas                squad           -3.00             38.00       -114.00 
        17/Ene/2022    18294       59395 Ventas                scu10           -3.00             40.00       -120.00 
        17/Ene/2022    18299       59400 Ventas                mbldr         -14.00              45.00       -630.00 
        17/Ene/2022    18302       59403 Ventas                aqua          -18.00              45.00       -810.00 
        18/Ene/2022    18318       59419 Ventas                cenot           -3.00             45.00       -135.00 
        18/Ene/2022    18336       59437 Ventas                star            -4.00             38.79       -155.17 
        18/Ene/2022    18341       59442 Ventas              marcos            -5.00             38.79       -193.97 
        18/Ene/2022    18344       59445 Ventas              ricarcas          -1.00             34.48         -34.48 
        18/Ene/2022    18345       59446 Ventas                camil           -4.00             38.79       -155.17 
        18/Ene/2022    18349       59450 Ventas                peio            -3.00             38.79       -116.38 
        18/Ene/2022    18351       59452 Ventas                frank           -4.00             38.79       -155.17 

        18/Ene/2022    18353       59454 Ventas                mbldr           -2.00             45.00         -90.00 
        18/Ene/2022    18355       59456 Ventas                squad           -2.00             38.00         -76.00 
        18/Ene/2022    18358       59459 Ventas                scu10           -2.00             40.00         -80.00 
        18/Ene/2022    18361       59462 Ventas                paws          -16.00              40.00       -640.00 
        18/Ene/2022    18367       59468 Ventas                mbldr         -14.00              45.00       -630.00 
        19/Ene/2022    18378       59479 Ventas                roxy            -2.00             38.79         -77.59 
        19/Ene/2022    18383       59484 Ventas                star            -4.00             38.79       -155.17 
        19/Ene/2022    18384       59485 Ventas              marcos            -5.00             38.79       -193.97 
        19/Ene/2022    18387       59488 Ventas                bluex         -12.00              45.00       -540.00 
        19/Ene/2022    18388       59489 Ventas                miche           -2.00             38.79         -77.59 
        19/Ene/2022    18392       59493 Ventas                peio            -6.00             38.79       -232.76 
        19/Ene/2022    18395       59496 Ventas                mali            -4.00             38.79       -155.17 
        19/Ene/2022    18396       59497 Ventas                codol2          -7.00             70.00       -490.00 

        19/Ene/2022    18398       59500 Ventas                acuat         -40.00              38.79       -1,551.72 
        19/Ene/2022    18399       59501 Ventas                frank           -3.00             38.79       -116.38 
        19/Ene/2022    18401       59503 Ventas                mbldr         -15.00              45.00       -675.00 
        19/Ene/2022    18403       59505 Ventas                squad           -6.00             38.00       -228.00 
        19/Ene/2022    18405       59507 Ventas                spla            -1.00             38.00         -38.00 
        19/Ene/2022    18406       59508 Ventas                pdcen           -2.00             40.00         -80.00 
        19/Ene/2022    18407       59509 Ventas                scu10           -4.00             40.00       -160.00 
        19/Ene/2022    18409       59511 Ventas                mbldr           -7.00             45.00       -315.00 
        19/Ene/2022    18409       60246 Canc. factura         mbldr           7.00              45.00         315.00 
        19/Ene/2022    18411       59513 Ventas                mbldr           -5.00             45.00       -225.00 
        19/Ene/2022    18413       59515 Ventas                aqua          -14.00              45.00       -630.00 
        20/Ene/2022    18429       59531 Ventas                cenot           -2.00             45.00         -90.00 
        20/Ene/2022    18430       59532 Ventas                star            -2.00             38.79         -77.59 
        20/Ene/2022    18432       59534 Ventas              marcos            -4.00             38.79       -155.17 

        20/Ene/2022    18433       59535 Ventas                mali            -4.00             38.79       -155.17 
        20/Ene/2022    18439       59541 Ventas                peio            -3.00             38.79       -116.38 
        20/Ene/2022    18440       59542 Ventas                cocos           -1.00             38.79         -38.79 
        20/Ene/2022    18446       59590 Canc. factura         squad           4.00              38.00         152.00 
        20/Ene/2022    18446       59548 Ventas                squad           -4.00             38.00       -152.00 
        20/Ene/2022    18449       59551 Ventas                scu10           -3.00             40.00       -120.00 
        20/Ene/2022    18450       59552 Ventas                pdcen           -7.00             40.00       -280.00 
        20/Ene/2022    18452       59554 Ventas                mbldr         -16.00              45.00       -720.00 
        20/Ene/2022    18456       59558 Ventas                paws          -13.00              40.00       -520.00 
        20/Ene/2022    18457       59559 Ventas                aqua          -17.00              45.00       -765.00 
        20/Ene/2022    18458       59560 Ventas                pdive           -1.00             43.00         -43.00 
        20/Ene/2022    18459       59561 Ventas                peio            -2.00             38.79         -77.59 
        21/Ene/2022    18472       59574 Ventas                yaxkin          -4.00             38.79       -155.17 

        21/Ene/2022    18472       59576 Canc. factura         yaxkin          4.00              38.79         155.17 
        21/Ene/2022    18473       59575 Ventas                yaxkin          -4.00             38.79       -155.17 
        14/Ene/2022    18474       59578 Ventas                mbldr         -23.00              45.00       -1,035.00 
        21/Ene/2022    18479       59584 Ventas                bluex           -4.00             45.00       -180.00 
        20/Ene/2022    18485       59591 Ventas                squad           -6.00             38.00       -228.00 
        21/Ene/2022    18486       59592 Ventas              marcos            -6.00             38.79       -232.76 
        21/Ene/2022    18493       59599 Ventas                trist           -7.00             38.79       -271.55 
        21/Ene/2022    18495       59601 Ventas                peio            -6.00             38.79       -232.76 
        21/Ene/2022    18499       59605 Ventas                acuat         -28.00              38.79       -1,086.21 
        21/Ene/2022    18500       59606 Ventas                nat             -1.00             45.00         -45.00 
        21/Ene/2022    18501       59607 Ventas                aqua          -15.00              45.00       -675.00 
        21/Ene/2022    18505       59611 Ventas                pdcen           -6.00             40.00       -240.00 
        21/Ene/2022    18508       59614 Ventas                squad           -9.00             38.00       -342.00 

        21/Ene/2022    18511       59617 Ventas                frank           -4.00             38.79       -155.17 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        22/Ene/2022    18532       59639 Ventas                henry           -1.00             38.79         -38.79 
        22/Ene/2022    18536       59643 Ventas                bluex           -6.00             45.00       -270.00 
        21/Ene/2022    18539       59646 Ventas                scu10           -4.00             40.00       -160.00 
        22/Ene/2022    18541       59648 Ventas                star            -4.00             38.79       -155.17 
        22/Ene/2022    18544       59651 Ventas                mali            -5.00             38.79       -193.97 
        22/Ene/2022    18548       59655 Ventas                trist           -7.00             38.79       -271.55 
        22/Ene/2022    18551       59658 Ventas                roxy            -4.00             38.79       -155.17 
        22/Ene/2022    18554       59661 Ventas                miche           -4.00             38.79       -155.17 
        22/Ene/2022    18555       59662 Ventas                klaus           -7.00             38.79       -271.55 
        22/Ene/2022    18561       59668 Ventas                codol2          -7.00             70.00       -490.00 
        22/Ene/2022    18563       59670 Ventas                frank           -3.00             38.79       -116.38 

        22/Ene/2022    18566       59673 Ventas                squad         -11.00              38.00       -418.00 
        22/Ene/2022    18569       59676 Ventas                scu10           -1.00             40.00         -40.00 
        22/Ene/2022    18570       59677 Ventas                pdcen           -2.00             40.00         -80.00 
        22/Ene/2022    18571       59678 Ventas                spla            -4.00             38.00       -152.00 
