

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2016          Hasta fecha:31/12/2016          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        10/Ene/2016    11508             Ventas                scu10           -1.00             24.00         -24.00 
        10/Ene/2016    11509             Ventas              MOSTR             -1.00             26.00         -26.00 
        11/Ene/2016    11510             Ventas                star            -2.00             26.00         -52.00 
        11/Ene/2016    11515             Ventas              MOSTR             -4.00             26.00       -104.00 
        11/Ene/2016    11516             Ventas                hp              -4.00             26.00       -104.00 
        11/Ene/2016    11517             Ventas                geral           -2.00             26.00         -52.00 
        11/Ene/2016    11518             Ventas                klaus           -6.00             25.00       -150.00 
        11/Ene/2016    11520             Ventas                pepe            -2.00             24.00         -48.00 
        11/Ene/2016    11522             Ventas                phoc          -31.00              18.00       -558.00 

        11/Ene/2016    11524             Ventas                phan          -14.00              24.00       -336.00 
        11/Ene/2016    11525             Ventas                trist           -4.00             26.00       -104.00 
        12/Ene/2016    11529             Ventas              MOSTR             -1.00             26.00         -26.00 
        12/Ene/2016    11533             Ventas                star            -2.00             26.00         -52.00 
        12/Ene/2016    11534             Ventas                camil           -2.00             26.00         -52.00 
        12/Ene/2016    11535             Ventas                geral           -2.00             26.00         -52.00 
        12/Ene/2016    11536             Ventas                hp              -4.00             26.00       -104.00 
        12/Ene/2016    11537             Ventas                klaus           -8.00             25.00       -200.00 
        12/Ene/2016    11538             Ventas                trist           -6.00             26.00       -156.00 
        12/Ene/2016    11539             Ventas                trist           -6.00             26.00       -156.00 
        12/Ene/2016    11541             Ventas                pepe            -5.00             24.00       -120.00 
        12/Ene/2016    11542             Ventas                phoc          -29.00              18.00       -522.00 
        12/Ene/2016    11544             Ventas                scu10           -4.00             24.00         -96.00 

        13/Ene/2016    11546             Ventas                raul            -1.00             26.00         -26.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        13/Ene/2016    11547             Ventas                star            -1.00             26.00         -26.00 
        13/Ene/2016    11548             Ventas              MOSTR             -7.00             26.00       -182.00 
        13/Ene/2016    11550             Ventas                klaus         -10.00              25.00       -250.00 
        13/Ene/2016    11554             Ventas                phoc          -29.00              18.00       -522.00 
        13/Ene/2016    11555             Ventas                scu10           -3.00             26.00         -78.00 
        14/Ene/2016    11555             Canc. factura         scu10           3.00              26.00         78.00 
        13/Ene/2016    11556             Ventas                phan          -24.00              26.00       -624.00 
        14/Ene/2016    11556             Canc. factura         phan            24.00             26.00         624.00 
        13/Ene/2016    11557             Ventas                abyss           -4.00             24.00         -96.00 
        14/Ene/2016    11559             Ventas                star            -1.00             26.00         -26.00 
        14/Ene/2016    11560             Ventas                raul            -2.00             26.00         -52.00 

        14/Ene/2016    11561             Ventas                trist           -6.00             26.00       -156.00 
        14/Ene/2016    11562             Ventas                camil           -6.00             26.00       -156.00 
        14/Ene/2016    11564             Ventas                geral           -2.00             26.00         -52.00 
        14/Ene/2016    11565             Ventas                hp              -4.00             26.00       -104.00 
        14/Ene/2016    11567             Ventas                pepe            -6.00             24.00       -144.00 
        14/Ene/2016    11569             Ventas                phoc          -23.00              18.00       -414.00 
        14/Ene/2016    11570             Ventas                scu10           -2.00             24.00         -48.00 
        14/Ene/2016    11571             Ventas                abyss         -13.00              34.00       -442.00 
        14/Ene/2016    11571             Canc. factura         abyss           13.00             34.00         442.00 
        15/Ene/2016    11577             Ventas                klaus           -2.00             26.00         -52.00 
        15/Ene/2016    11579             Ventas                arian           -2.00             26.00         -52.00 
        15/Ene/2016    11580             Ventas                klaus           -8.00             25.00       -200.00 
        15/Ene/2016    11583             Ventas                trist           -8.00             26.00       -208.00 

        15/Ene/2016    11586             Ventas                pepe            -7.00             24.00       -168.00 
        15/Ene/2016    11589             Ventas                phoc          -29.00              18.00       -522.00 
        15/Ene/2016    11590             Ventas                scu10           -1.00             24.00         -24.00 
        15/Ene/2016    11591             Ventas                abyss         -15.00              24.00       -360.00 
        14/Ene/2016    11593             Ventas                abyss         -13.00              24.00       -312.00 
        13/Ene/2016    11595             Ventas                phan          -24.00              24.00       -576.00 
        02/Ene/2016    11597             Ventas                pepe            -8.00             24.00       -192.00 
        06/Ene/2016    11598             Ventas                pepe            -4.00             24.00         -96.00 
        05/Ene/2016    11599             Ventas                pepe          -10.00              24.00       -240.00 
        13/Ene/2016    11600             Ventas                scu10           -3.00             24.00         -72.00 
        08/Ene/2016    11601             Ventas                acuat         -20.00              26.00       -520.00 
        16/Ene/2016    11607             Ventas                star            -2.00             26.00         -52.00 
        16/Ene/2016    11608             Ventas              MOSTR             -4.00             26.00       -104.00 
        16/Ene/2016    11608             Ventas              MOSTR             -8.00             26.00       -208.00 

        16/Ene/2016    11609             Ventas                klaus           -8.00             25.00       -200.00 
        16/Ene/2016    11610             Ventas                trist         -10.00              26.00       -260.00 
        16/Ene/2016    11611             Ventas                arian           -4.00             26.00       -104.00 
        16/Ene/2016    11612             Ventas                pepe            -6.00             24.00       -144.00 
        16/Ene/2016    11614             Ventas                phoc          -30.00              18.00       -540.00 
        16/Ene/2016    11615             Ventas                abyss           -8.00             24.00       -192.00 
        17/Ene/2016    11618             Ventas                cenot           -1.00             26.00         -26.00 
        17/Ene/2016    11621             Ventas                trist         -20.00              26.00       -520.00 
        17/Ene/2016    11622             Ventas                star            -2.00             26.00         -52.00 
        17/Ene/2016    11626             Ventas                pepe            -2.00             24.00         -48.00 
        17/Ene/2016    11628             Ventas                phoc          -34.00              18.00       -612.00 
        17/Ene/2016    11629             Ventas                scu10           -4.00             24.00         -96.00 
        17/Ene/2016    11631             Ventas                phan          -52.00              24.00       -1,248.00 

        18/Ene/2016    11632             Ventas                trist         -16.00              26.00       -416.00 
        18/Ene/2016    11634             Ventas                star            -2.00             26.00         -52.00 
        18/Ene/2016    11636             Ventas                cenot           -1.00             26.00         -26.00 
        18/Ene/2016    11640             Ventas                klaus         -15.00              26.00       -390.00 
        18/Ene/2016    11641             Ventas              MOSTR             -1.00             26.00         -26.00 
        18/Ene/2016    11642             Ventas                pepe            -6.00             24.00       -144.00 
        18/Ene/2016    11644             Ventas                phoc          -33.00              18.00       -594.00 
        18/Ene/2016    11646             Ventas                abyss           -7.00             24.00       -168.00 
        18/Ene/2016    11647             Ventas                hp              -4.00             26.00       -104.00 
        18/Ene/2016    11648             Ventas                geral           -2.00             26.00         -52.00 
        19/Ene/2016    11655             Ventas                klaus         -13.00              26.00       -338.00 
        19/Ene/2016    11656             Ventas                cenot           -1.00             26.00         -26.00 
        19/Ene/2016    11657             Ventas                trist         -16.00              26.00       -416.00 

        19/Ene/2016    11658             Ventas                star            -2.00             26.00         -52.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        19/Ene/2016    11659             Ventas                hp              -4.00             26.00       -104.00 
        19/Ene/2016    11660             Ventas                geral           -2.00             26.00         -52.00 
        29/Ene/2016    11664             Canc. factura         phoc            57.00             18.00       1,026.00 
        19/Ene/2016    11664             Ventas                phoc          -57.00              18.00       -1,026.00 
        19/Ene/2016    11665             Ventas                phan          -27.00              24.00       -648.00 
        29/Ene/2016    11666             Canc. factura         abyss           8.00              24.00         192.00 
        18/Ene/2016    11666             Ventas                abyss           -8.00             24.00       -192.00 
        19/Ene/2016    11667             Ventas                abyss           -8.00             24.00       -192.00 
        19/Ene/2016    11668             Ventas                scu10           -4.00             24.00         -96.00 
        20/Ene/2016    11669             Ventas                star            -3.00             26.00         -78.00 
        20/Ene/2016    11670             Ventas                trist         -12.00              26.00       -312.00 

        20/Ene/2016    11672             Ventas                joram           -2.00             26.00         -52.00 
        20/Ene/2016    11676             Ventas                geral           -2.00             26.00         -52.00 
        20/Ene/2016    11677             Ventas                hp              -4.00             26.00       -104.00 
        20/Ene/2016    11680             Ventas                raul            -1.00             26.00         -26.00 
        20/Ene/2016    11681             Ventas                klaus           -6.00             26.00       -156.00 
        20/Ene/2016    11683             Ventas                camil           -3.00             26.00         -78.00 
        20/Ene/2016    11684             Ventas                pepe          -14.00              24.00       -336.00 
        20/Ene/2016    11686             Ventas                phoc          -35.00              18.00       -630.00 
        31/Ene/2016    11687             Canc. factura         scu10           2.00              24.00         48.00 
        20/Ene/2016    11687             Ventas                scu10           -2.00             24.00         -48.00 
        20/Ene/2016    11688             Ventas                abyss           -4.00             24.00         -96.00 
        21/Ene/2016    11691             Ventas                trist         -16.00              26.00       -416.00 
        21/Ene/2016    11692             Ventas                arian           -4.00             26.00       -104.00 

        21/Ene/2016    11695             Ventas                trist         -16.00              26.00       -416.00 
        21/Ene/2016    11697             Ventas                stvbo           -2.00             26.00         -52.00 
        21/Ene/2016    11701             Ventas                camil           -7.00             26.00       -182.00 
        21/Ene/2016    11702             Ventas                raul            -1.00             26.00         -26.00 
        21/Ene/2016    11703             Ventas                star            -2.00             26.00         -52.00 
        21/Ene/2016    11704             Ventas                acuat         -46.00              26.00       -1,196.00 
        21/Ene/2016    11705             Ventas                klaus           -8.00             26.00       -208.00 
        21/Ene/2016    11706             Ventas                yucat           -2.00             26.00         -52.00 
        21/Ene/2016    11708             Ventas                pepe            -4.00             24.00         -96.00 
        21/Ene/2016    11710             Ventas                phoc          -35.00              18.00       -630.00 
        21/Ene/2016    11711             Ventas                scu10           -1.00             24.00         -24.00 
        21/Ene/2016    11713             Ventas                phan          -20.00              24.00       -480.00 
        22/Ene/2016    11715             Ventas                phoc          -33.00              18.00       -594.00 
        23/Ene/2016    11716             Ventas                phoc          -33.00              18.00       -594.00 

        24/Ene/2016    11717             Ventas                phoc          -33.00              18.00       -594.00 
        25/Ene/2016    11718             Ventas                phoc          -28.00              18.00       -504.00 
        26/Ene/2016    11719             Ventas                phoc          -30.00              18.00       -540.00 
        27/Ene/2016    11720             Ventas                phoc          -25.00              18.00       -450.00 
        28/Ene/2016    11721             Ventas                phoc          -25.00              18.00       -450.00 
        29/Ene/2016    11722             Ventas                phoc          -27.00              18.00       -486.00 
        30/Ene/2016    11724             Ventas                phoc          -31.00              18.00       -558.00 
        31/Ene/2016    11725             Ventas                phoc          -23.00              18.00       -414.00 
        03/Ene/2016    11730             Ventas                phoc            -2.00             18.00         -36.00 
        19/Ene/2016    11733             Ventas                phoc          -37.00              18.00       -666.00 
        31/Ene/2016    11734             Canc. factura         trist           4.00              26.00         104.00 
        31/Ene/2016    11734             Ventas                trist           -4.00             26.00       -104.00 
        03/Feb/2016    11736             Ventas                trist           -8.00             26.00       -208.00 

        04/Feb/2016    11737             Ventas                trist           -4.00             26.00       -104.00 
        05/Feb/2016    11738             Ventas                trist         -10.00              26.00       -260.00 
        31/Ene/2016    11739             Ventas                trist           -2.00             26.00         -52.00 
        22/Ene/2016    11741             Ventas                klaus           -8.00             26.00       -208.00 
        22/Ene/2016    11744             Ventas                star            -1.00             26.00         -26.00 
        22/Ene/2016    11745             Ventas                yucat           -2.00             26.00         -52.00 
        22/Ene/2016    11747             Ventas                raul            -2.00             26.00         -52.00 
        22/Ene/2016    11748             Ventas                camil           -4.00             26.00       -104.00 
        22/Ene/2016    11749             Ventas                trist         -16.00              26.00       -416.00 
        22/Ene/2016    11750             Ventas                geral           -2.00             26.00         -52.00 
        22/Ene/2016    11751             Ventas                hp              -4.00             26.00       -104.00 
        22/Ene/2016    11752             Ventas                pepe            -4.00             24.00         -96.00 
        22/Ene/2016    11754             Ventas                scu10           -2.00             24.00         -48.00 

        31/Ene/2016    11755             Canc. factura         abyss           5.00              24.00         120.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        22/Ene/2016    11755             Ventas                abyss           -5.00             24.00       -120.00 
        22/Ene/2016    11756             Ventas                stvbo           -4.00             26.00       -104.00 
        23/Ene/2016    11760             Ventas                hp              -4.00             26.00       -104.00 
        23/Ene/2016    11761             Ventas                geral           -2.00             26.00         -52.00 
        23/Ene/2016    11762             Ventas                star            -3.00             26.00         -78.00 
        23/Ene/2016    11763             Ventas                klaus           -8.00             26.00       -208.00 
        23/Ene/2016    11766             Ventas                trist           -6.00             26.00       -156.00 
        23/Ene/2016    11771             Ventas                raul            -2.00             26.00         -52.00 
        23/Ene/2016    11772             Ventas                arian           -2.00             26.00         -52.00 
        23/Ene/2016    11774             Ventas                pepe            -5.00             24.00       -120.00 
        23/Ene/2016    11776             Ventas                scu10           -4.00             24.00         -96.00 

        23/Ene/2016    11777             Ventas                abyss           -2.00             24.00         -48.00 
        23/Ene/2016    11778             Ventas                phan          -34.00              24.00       -816.00 
        24/Ene/2016    11780             Ventas                trist         -12.00              26.00       -312.00 
        24/Ene/2016    11781             Ventas                star            -3.00             26.00         -78.00 
        24/Ene/2016    11782             Ventas                geral           -1.00             26.00         -26.00 
        24/Ene/2016    11783             Ventas                cenot           -1.00             26.00         -26.00 
        24/Ene/2016    11785             Ventas                klaus           -2.00             26.00         -52.00 
        24/Ene/2016    11789             Ventas                pepe            -1.00             24.00         -24.00 
        24/Ene/2016    11791             Ventas                scu10           -6.00             24.00       -144.00 
        24/Ene/2016    11792             Ventas                stvbo           -4.00             26.00       -104.00 
        25/Ene/2016    11793             Ventas                raul            -1.00             26.00         -26.00 
        25/Ene/2016    11795             Ventas                star            -3.00             26.00         -78.00 
        25/Ene/2016    11796             Ventas                klaus           -6.00             26.00       -156.00 

        25/Ene/2016    11797             Ventas                trist         -14.00              26.00       -364.00 
        25/Ene/2016    11798             Ventas                geral           -2.00             26.00         -52.00 
        25/Ene/2016    11800             Ventas                cenot           -1.00             26.00         -26.00 
        25/Ene/2016    11802             Ventas                stvbo           -4.00             26.00       -104.00 
        25/Ene/2016    11804             Ventas                pepe            -8.00             24.00       -192.00 
        25/Ene/2016    11806             Ventas                scu10           -2.00             24.00         -48.00 
        26/Ene/2016    11808             Ventas                cenot           -1.00             26.00         -26.00 
        26/Ene/2016    11809             Ventas                star            -3.00             26.00         -78.00 
        26/Ene/2016    11815             Ventas                stvbo           -4.00             26.00       -104.00 
        26/Ene/2016    11817             Ventas                trist         -10.00              26.00       -260.00 
        26/Ene/2016    11818             Ventas                geral           -1.00             26.00         -26.00 
        26/Ene/2016    11820             Ventas                pepe            -7.00             24.00       -168.00 
        26/Ene/2016    11823             Ventas                acuat           -6.00             26.00       -156.00 
        27/Ene/2016    11826             Ventas                miro            -2.00             26.00         -52.00 

        27/Ene/2016    11827             Ventas                arian           -6.00             26.00       -156.00 
        27/Ene/2016    11828             Ventas                geral           -2.00             26.00         -52.00 
        27/Ene/2016    11829             Ventas                hp              -4.00             26.00       -104.00 
        27/Ene/2016    11830             Ventas                cenot           -2.00             26.00         -52.00 
        27/Ene/2016    11833             Ventas                star            -3.00             26.00         -78.00 
        27/Ene/2016    11836             Ventas                camil           -4.00             26.00       -104.00 
        27/Ene/2016    11837             Ventas                trist           -8.00             26.00       -208.00 
        27/Ene/2016    11838             Ventas                stvbo           -2.00             26.00         -52.00 
        27/Ene/2016    11839             Ventas                pepe            -8.00             24.00       -192.00 
        27/Ene/2016    11840             Ventas                frank           -6.00             26.00       -156.00 
        27/Ene/2016    11842             Ventas                abyss           -4.00             24.00         -96.00 
        27/Ene/2016    11843             Ventas                phan          -13.00              24.00       -312.00 
        27/Ene/2016    11846             Ventas                klaus           -1.00             26.00         -26.00 

        28/Ene/2016    11848             Ventas                arian           -2.00             26.00         -52.00 
        28/Ene/2016    11849             Ventas                hp              -4.00             26.00       -104.00 
        28/Ene/2016    11850             Ventas                klaus           -4.00             26.00       -104.00 
        28/Ene/2016    11851             Ventas                star            -3.00             26.00         -78.00 
        28/Ene/2016    11854             Ventas                geral           -2.00             26.00         -52.00 
        28/Ene/2016    11860             Ventas                pepe            -4.00             24.00         -96.00 
        28/Ene/2016    11861             Ventas                frank         -19.00              26.00       -494.00 
        28/Ene/2016    11862             Ventas                scu10           -1.00             24.00         -24.00 
        29/Ene/2016    11863             Ventas                stvbo           -2.00             2.00            -4.00 
        29/Ene/2016    11869             Ventas                joram           -3.00             26.00         -78.00 
        29/Ene/2016    11870             Ventas                raul            -1.00             26.00         -26.00 
        29/Ene/2016    11871             Ventas                geral           -2.00             26.00         -52.00 
        29/Ene/2016    11872             Ventas                miro            -2.00             40.00         -80.00 

        29/Ene/2016    11875             Ventas                camil           -4.00             26.00       -104.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        29/Ene/2016    11876             Ventas                cenot           -2.00             26.00         -52.00 
        29/Ene/2016    11877             Ventas                phili         -11.00              26.00       -286.00 
        29/Ene/2016    11878             Ventas                abyss           -4.00             24.00         -96.00 
        29/Ene/2016    11879             Ventas                pepe            -9.00             24.00       -216.00 
        29/Ene/2016    11880             Ventas                frank           -6.00             26.00       -156.00 
        29/Ene/2016    11881             Ventas                scu10           -1.00             24.00         -24.00 
        30/Ene/2016    11882             Ventas                acuat         -20.00              26.00       -520.00 
        30/Ene/2016    11885             Ventas                star            -3.00             26.00         -78.00 
        30/Ene/2016    11888             Ventas              MOSTR             -2.00             26.00         -52.00 
        30/Ene/2016    11889             Ventas                geral           -1.00             26.00         -26.00 
        30/Ene/2016    11891             Ventas                pepe            -8.00             24.00       -192.00 

        31/Ene/2016    11896             Ventas                stvbo           -2.00             26.00         -52.00 
        31/Ene/2016    11898             Ventas                geral           -2.00             26.00         -52.00 
        31/Ene/2016    11900             Ventas                pepe            -3.00             24.00         -72.00 
        31/Ene/2016    11903             Ventas                phan          -49.00              24.00       -1,176.00 
        31/Ene/2016    11904             Ventas                acuat         -24.00              26.00       -624.00 
        22/Ene/2016    11905             Ventas                abyss           -5.00             24.00       -120.00 
        20/Ene/2016    11906             Ventas                scu10           -2.00             24.00         -48.00 
        01/Feb/2016    11909             Ventas                geral           -2.00             26.00         -52.00 
        01/Feb/2016    11912             Ventas                cenot           -2.00             26.00         -52.00 
        01/Feb/2016    11914             Ventas                stvbo           -1.00             26.00         -26.00 
        01/Feb/2016    11917             Ventas                pepe            -4.00             24.00         -96.00 
        01/Feb/2016    11918             Ventas                phoc          -32.00              18.00       -576.00 
        01/Feb/2016    11920             Ventas                trist           -6.00             26.00       -156.00 

        01/Feb/2016    11921             Ventas                arian           -6.00             26.00       -156.00 
        01/Feb/2016    11922             Ventas                acuat           -5.00             26.00       -130.00 
        02/Feb/2016    11923             Ventas                acuat         -11.00              26.00       -286.00 
        02/Feb/2016    11924             Ventas                star            -3.00             26.00         -78.00 
        02/Feb/2016    11926             Ventas                geral           -2.00             26.00         -52.00 
        02/Feb/2016    11928             Ventas                klaus           -6.00             26.00       -156.00 
        02/Feb/2016    11929             Ventas                camil           -8.00             26.00       -208.00 
        02/Feb/2016    11931             Ventas                cenot           -2.00             26.00         -52.00 
        02/Feb/2016    11933             Ventas                rogel           -2.00             26.00         -52.00 
        02/Feb/2016    11934             Ventas                pepe            -7.00             24.00       -168.00 
        02/Feb/2016    11935             Ventas                phoc          -16.00              18.00       -288.00 
        02/Feb/2016    11937             Ventas                phan          -20.00              24.00       -480.00 
        02/Feb/2016    11938             Ventas                abyss           -6.00             24.00       -144.00 
        02/Feb/2016    11939             Ventas                scu10           -2.00             24.00         -48.00 

        03/Feb/2016    11942             Ventas                trist           -8.00             26.00       -208.00 
        03/Feb/2016    11943             Ventas                stvbo           -2.00             26.00         -52.00 
        03/Feb/2016    11944             Ventas                raul            -1.00             26.00         -26.00 
        03/Feb/2016    11946             Ventas                geral           -2.00             26.00         -52.00 
        03/Feb/2016    11947             Ventas                klaus           -6.00             26.00       -156.00 
