

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2021          Hasta fecha:31/12/2021          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        10/Ene/2021    04722       44926 Ventas                henry           -3.00             45.00       -135.00 
        09/Ene/2021    04726       44930 Ventas                bahia           -3.00             45.00       -135.00 
        10/Ene/2021    04726       44941 Canc. factura         bahia           3.00              45.00         135.00 
        09/Ene/2021    04727       44931 Ventas                bahia           -3.00             45.00       -135.00 
        10/Ene/2021    04728       44932 Ventas                lou             -2.00             45.00         -90.00 
        10/Ene/2021    04729       44933 Ventas                star            -2.00             45.00         -90.00 

        10/Ene/2021    04730       44934 Ventas                cenot           -1.00             45.00         -45.00 
        10/Ene/2021    04740       44945 Ventas                squad           -7.00             38.00       -266.00 
        10/Ene/2021    04741       44946 Ventas                scu10           -2.00             40.00         -80.00 
        10/Ene/2021    04742       44947 Ventas                spla            -2.00             38.00         -76.00 
        10/Ene/2021    04744       44949 Ventas                frank           -4.00             45.00       -180.00 
        10/Ene/2021    04745       44950 Ventas                mbldr           -3.00             40.00       -120.00 
        10/Ene/2021    04746       44951 Ventas                mbldr         -17.00              40.00       -680.00 
        10/Ene/2021    04747       44952 Ventas                scu10           -1.00             40.00         -40.00 
        11/Ene/2021    04758       44963 Ventas                henry           -2.00             45.00         -90.00 
        11/Ene/2021    04763       44968 Ventas                trist           -8.00             45.00       -360.00 
        11/Ene/2021    04771       44977 Ventas                aqua          -22.00              45.00       -990.00 
        11/Ene/2021    04773       44979 Ventas                pdcen           -2.00             40.00         -80.00 
        11/Ene/2021    04775       44981 Ventas                squad         -10.00              38.00       -380.00 

        11/Ene/2021    04776       44982 Ventas                scu10           -5.00             40.00       -200.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        11/Ene/2021    04779       44985 Ventas                frank           -4.00             45.00       -180.00 
        11/Ene/2021    04780       44986 Ventas                mbldr         -14.00              40.00       -560.00 
        11/Ene/2021    04781       44987 Ventas                mbldr           -5.00             40.00       -200.00 
        12/Ene/2021    04781       45013 Canc. factura         mbldr           5.00              40.00         200.00 
        12/Ene/2021    04788       44996 Ventas                cenot           -6.00             45.00       -270.00 
        12/Ene/2021    04788       45012 Canc. factura         cenot           6.00              45.00         270.00 
        12/Ene/2021    04789       44997 Ventas                cenot           -6.00             45.00       -270.00 
        12/Ene/2021    04790       44998 Ventas                miche           -4.00             45.00       -180.00 
        12/Ene/2021    04792       45000 Ventas                peio            -6.00             45.00       -270.00 
        12/Ene/2021    04801       45009 Ventas                trist         -12.00              45.00       -540.00 
        12/Ene/2021    04802       45010 Ventas                star            -1.00             45.00         -45.00 

        12/Ene/2021    04806       45018 Ventas                paws            -7.00             40.00       -280.00 
        12/Ene/2021    04808       45020 Ventas                squad           -7.00             38.00       -266.00 
        12/Ene/2021    04809       45021 Ventas                scu10           -2.00             40.00         -80.00 
        12/Ene/2021    04811       45023 Ventas                frank           -3.00             45.00       -135.00 
        12/Ene/2021    04812       45024 Ventas                mbldr           -4.00             40.00       -160.00 
        12/Ene/2021    04813       45025 Ventas                mbldr         -11.00              40.00       -440.00 
        13/Ene/2021    04815       45027 Ventas                lou             -2.00             45.00         -90.00 
        13/Ene/2021    04823       45035 Ventas                cenot           -2.00             45.00         -90.00 
        13/Ene/2021    04825       45037 Ventas                codol2          -9.00             70.00       -630.00 
        13/Ene/2021    04830       45043 Ventas                trist           -8.00             45.00       -360.00 
        13/Ene/2021    04835       45048 Ventas                gina            -2.00             45.00         -90.00 
        13/Ene/2021    04838       45051 Ventas                squad           -8.00             38.00       -304.00 
        13/Ene/2021    04839       45052 Ventas                spla            -1.00             38.00         -38.00 

        13/Ene/2021    04841       45054 Ventas                frank           -4.00             45.00       -180.00 
        13/Ene/2021    04842       45055 Ventas                mbldr           -9.00             40.00       -360.00 
        13/Ene/2021    04843       45056 Ventas                mbldr         -23.00              40.00       -920.00 
        13/Ene/2021    04844       45057 Ventas                scu10           -2.00             40.00         -80.00 
        13/Ene/2021    04845       45058 Ventas                aqua            -7.00             45.00       -315.00 
        07/Ene/2021    04855       45071 Ventas                spla            -2.00             38.00         -76.00 
        14/Ene/2021    04860       45076 Ventas              susane            -4.00             45.00       -180.00 
        14/Ene/2021    04868       45084 Ventas                trist         -12.00              45.00       -540.00 
        14/Ene/2021    04870       45088 Ventas                pdive         -10.00              43.00       -430.00 
        14/Ene/2021    04871       45089 Ventas                aqua          -16.00              45.00       -720.00 
        14/Ene/2021    04873       45091 Ventas                mayab         -25.00              45.00       -1,125.00 
        14/Ene/2021    04874       45092 Ventas                pdcen           -3.00             40.00       -120.00 
        14/Ene/2021    04876       45094 Ventas                squad         -21.00              38.00       -798.00 
        14/Ene/2021    04877       45095 Ventas                scu10           -4.00             40.00       -160.00 

        14/Ene/2021    04882       45100 Ventas                mbldr           -8.00             40.00       -320.00 
        14/Ene/2021    04883       45101 Ventas                mbldr         -17.00              40.00       -680.00 
        14/Ene/2021    04886       45104 Ventas                mbldr           -8.00             40.00       -320.00 
        15/Ene/2021    04889       45107 Ventas              ricarcas          -9.00             40.00       -360.00 
        15/Ene/2021    04889       45753 Canc. factura       ricarcas          9.00              40.00         360.00 
        15/Ene/2021    04892       45110 Ventas                cenot           -4.00             45.00       -180.00 
        15/Ene/2021    04895       45113 Ventas              ricarcas          -4.00             40.00       -160.00 
        15/Ene/2021    04897       45115 Ventas                miche           -4.00             45.00       -180.00 
        15/Ene/2021    04898       45116 Ventas                trist         -10.00              45.00       -450.00 
        15/Ene/2021    04900       45118 Ventas                pdive         -11.00              43.00       -473.00 
        15/Ene/2021    04906       45124 Ventas                scu10           -4.00             40.00       -160.00 
        15/Ene/2021    04910       45128 Ventas                frank           -2.00             45.00         -90.00 
        15/Ene/2021    04911       45129 Ventas                mbldr         -11.00              40.00       -440.00 

        15/Ene/2021    04912       45130 Ventas                mbldr         -13.00              40.00       -520.00 
        15/Ene/2021    04914       45132 Ventas                squad         -18.00              38.00       -684.00 
        16/Ene/2021    04920       45138 Ventas                jan             -2.00             45.00         -90.00 
        16/Ene/2021    04921       45139 Ventas                yaxkin          -3.00             45.00       -135.00 
        16/Ene/2021    04923       45141 Ventas                cenot           -1.00             45.00         -45.00 
        16/Ene/2021    04935       45162 Ventas              susane            -4.00             45.00       -180.00 
        16/Ene/2021    04938       45165 Ventas                serg            -2.00             45.00         -90.00 
        16/Ene/2021    04943       45170 Ventas                scu10           -5.00             40.00       -200.00 
        16/Ene/2021    04946       45173 Ventas                squad         -15.00              38.00       -570.00 
        16/Ene/2021    04947       45174 Ventas                frank           -2.00             45.00         -90.00 
        16/Ene/2021    04948       45175 Ventas                mbldr         -11.00              40.00       -440.00 
        16/Ene/2021    04949       45176 Ventas                mbldr         -20.00              40.00       -800.00 
        16/Ene/2021    04951       45178 Ventas                pdive           -2.00             43.00         -86.00 

        17/Ene/2021    04961       45188 Ventas                trist           -2.00             45.00         -90.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        17/Ene/2021    04966       45193 Ventas                codol2          -9.00             70.00       -630.00 
        17/Ene/2021    04971       45198 Ventas                pdive           -2.00             43.00         -86.00 
        17/Ene/2021    04974       45201 Ventas                squad         -11.00              38.00       -418.00 
        17/Ene/2021    04975       45202 Ventas                scu10           -5.00             40.00       -200.00 
        17/Ene/2021    04976       45203 Ventas                spla            -1.00             38.00         -38.00 
        17/Ene/2021    04979       45206 Ventas                mbldr         -17.00              40.00       -680.00 
        17/Ene/2021    04980       45207 Ventas                mbldr         -19.00              40.00       -760.00 
        09/Ene/2021    04987       45214 Ventas                pdive           -1.00             43.00         -43.00 
        18/Ene/2021    04988       45215 Ventas                lou             -4.00             45.00       -180.00 
        18/Ene/2021    04991       45218 Ventas              susane            -4.00             45.00       -180.00 
        18/Ene/2021    05004       45231 Ventas                squad           -4.00             38.00       -152.00 

        18/Ene/2021    05005       45232 Ventas                scu10           -6.00             40.00       -240.00 
        18/Ene/2021    05006       45233 Ventas                spla            -3.00             38.00       -114.00 
        18/Ene/2021    05009       45236 Ventas                frank           -3.00             45.00       -135.00 
        18/Ene/2021    05010       45239 Ventas                mbldr         -15.00              40.00       -600.00 
        18/Ene/2021    05012       45241 Ventas                mbldr           -9.00             40.00       -360.00 
        19/Ene/2021    05014       45245 Ventas                lutz            -2.00             45.00         -90.00 
        19/Ene/2021    05017       45248 Ventas                gusta           -4.00             45.00       -180.00 
        19/Ene/2021    05018       45249 Ventas                codol2          -6.00             70.00       -420.00 
        22/Ene/2021    05018       45375 Canc. factura         codol2          6.00              70.00         420.00 
        19/Ene/2021    05024       45255 Ventas              susane            -5.00             45.00       -225.00 
        19/Ene/2021    05026       45257 Ventas                bluex           -8.00             45.00       -360.00 
        19/Ene/2021    05039       45271 Ventas                gina            -2.00             45.00         -90.00 
        19/Ene/2021    05040       45272 Ventas                pdive           -3.00             43.00       -129.00 

        19/Ene/2021    05041       45273 Ventas                paws          -13.00              40.00       -520.00 
        19/Ene/2021    05046       45278 Ventas                squad           -4.00             38.00       -152.00 
        19/Ene/2021    05047       45279 Ventas                scu10           -3.00             40.00       -120.00 
        19/Ene/2021    05050       45282 Ventas                frank           -4.00             45.00       -180.00 
        19/Ene/2021    05052       45284 Ventas                mbldr         -14.00              40.00       -560.00 
        20/Ene/2021    05060       45294 Ventas                klaus           -4.00             45.00       -180.00 
        20/Ene/2021    05061       45295 Ventas                codol2          -8.00             70.00       -560.00 
        20/Ene/2021    05063       45297 Ventas                miche           -4.00             45.00       -180.00 
        20/Ene/2021    05067       45301 Ventas                cenot           -6.00             45.00       -270.00 
        20/Ene/2021    05074       45308 Ventas                squad         -17.00              38.00       -646.00 
        20/Ene/2021    05075       45309 Ventas                scu10           -1.00             40.00         -40.00 
        20/Ene/2021    05079       45313 Ventas                mbldr           -4.00             40.00       -160.00 
        20/Ene/2021    05080       45314 Ventas                mbldr         -23.00              40.00       -920.00 
        21/Ene/2021    05087       45322 Ventas                squad           -9.00             38.00       -342.00 

        21/Ene/2021    05088       45323 Ventas                scu10           -2.00             40.00         -80.00 
        21/Ene/2021    05092       45327 Ventas                mbldr           -1.00             40.00         -40.00 
        21/Ene/2021    05093       45328 Ventas                mbldr         -23.00              40.00       -920.00 
        22/Ene/2021    05100       45335 Ventas                peio            -4.00             45.00       -180.00 
        22/Ene/2021    05103       45338 Ventas                buzo            -1.00             45.00         -45.00 
        21/Ene/2021    05123       45358 Ventas                peio            -1.00             45.00         -45.00 
        21/Ene/2021    05124       45359 Ventas                cenot           -3.00             45.00       -135.00 
        22/Ene/2021    05129       45364 Ventas                mayab           -4.00             45.00       -180.00 
        22/Ene/2021    05137       45372 Ventas                pdive           -3.00             43.00       -129.00 
        22/Ene/2021    05138       45373 Ventas                paws          -15.00              40.00       -600.00 
        19/Ene/2021    05140       45376 Ventas                codol           -6.00             70.00       -420.00 
        22/Ene/2021    05141       45377 Ventas                pdcen           -2.00             40.00         -80.00 
        22/Ene/2021    05143       45379 Ventas                squad         -20.00              38.00       -760.00 

        22/Ene/2021    05144       45380 Ventas                scu10           -4.00             40.00       -160.00 
        22/Ene/2021    05148       45384 Ventas                mbldr           -8.00             40.00       -320.00 
        23/Ene/2021    05158       45394 Ventas                klaus           -4.00             45.00       -180.00 
        23/Ene/2021    05164       45400 Ventas                frank           -4.00             45.00       -180.00 
        23/Ene/2021    05167       45403 Ventas                lutz            -4.00             45.00       -180.00 
        23/Ene/2021    05172       45408 Ventas                mbldr         -17.00              40.00       -680.00 
        23/Ene/2021    05174       45410 Ventas                squad           -2.00             38.00         -76.00 
        23/Ene/2021    05178       45414 Ventas                pdcen           -8.00             40.00       -320.00 
        23/Ene/2021    05180       45416 Ventas                mbldr           -7.00             40.00       -280.00 
        23/Ene/2021    05181       45417 Ventas                pdive           -8.00             43.00       -344.00 
        24/Ene/2021    05195       45431 Ventas                star            -2.00             45.00         -90.00 
        24/Ene/2021    05197       45433 Ventas                codol2          -7.00             70.00       -490.00 
        24/Ene/2021    05203       45439 Ventas                pdcen           -3.00             40.00       -120.00 

        24/Ene/2021    05205       45441 Ventas                squad           -1.00             38.00         -38.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        24/Ene/2021    05206       45442 Ventas                scu10           -4.00             40.00       -160.00 
        24/Ene/2021    05209       45445 Ventas                mbldr           -8.00             40.00       -320.00 
        25/Ene/2021    05210       45446 Ventas                cenot           -3.00             45.00       -135.00 
        25/Ene/2021    05211       45447 Ventas                cenot           -3.00             45.00       -135.00 
        25/Ene/2021    05216       45452 Ventas                yaxkin          -1.00             45.00         -45.00 
        25/Ene/2021    05221       45461 Ventas                star            -2.00             45.00         -90.00 
        25/Ene/2021    05224       45464 Ventas                peio            -2.00             45.00         -90.00 
        25/Ene/2021    05225       45465 Ventas                mali            -3.00             45.00       -135.00 
        25/Ene/2021    05227       45467 Ventas                buzo            -1.00             45.00         -45.00 
        25/Ene/2021    05231       45471 Ventas                aqua          -22.00              45.00       -990.00 
        25/Ene/2021    05236       45477 Ventas                phoc            -2.00             40.00         -80.00 

        25/Ene/2021    05237       45478 Ventas                squad           -2.00             38.00         -76.00 
        25/Ene/2021    05238       45479 Ventas                scu10           -1.00             40.00         -40.00 
        25/Ene/2021    05241       45482 Ventas                mbldr           -5.00             40.00       -200.00 
        25/Ene/2021    05242       45483 Ventas                mbldr         -23.00              40.00       -920.00 
        25/Ene/2021    05243       45484 Ventas                frank           -4.00             45.00       -180.00 
        26/Ene/2021    05248       45489 Ventas                gina            -3.00             45.00       -135.00 
        26/Ene/2021    05252       45493 Ventas                cenot           -2.00             45.00         -90.00 
        26/Ene/2021    05257       45499 Ventas                star            -2.00             45.00         -90.00 
        26/Ene/2021    05268       45512 Ventas                lutz            -3.00             45.00       -135.00 
        26/Ene/2021    05273       45517 Ventas                gina            -1.00             45.00         -45.00 
        26/Ene/2021    05276       45520 Ventas                squad           -2.00             38.00         -76.00 
        26/Ene/2021    05277       45521 Ventas                scu10           -4.00             40.00       -160.00 
        26/Ene/2021    05281       45525 Ventas                frank           -3.00             45.00       -135.00 

        27/Ene/2021    05286       45530 Ventas                lou             -2.00             45.00         -90.00 
        27/Ene/2021    05288       45532 Ventas                klaus           -6.00             45.00       -270.00 
        27/Ene/2021    05291       45535 Ventas                codol2        -10.00              70.00       -700.00 
        27/Ene/2021    05293       45537 Ventas                star            -1.00             45.00         -45.00 
        27/Ene/2021    05295       45539 Ventas                peio            -5.00             45.00       -225.00 
        27/Ene/2021    05299       45543 Ventas                lutz            -4.00             45.00       -180.00 
        27/Ene/2021    05304       45548 Ventas                pdive           -2.00             43.00         -86.00 
        27/Ene/2021    05307       45551 Ventas                pdcen           -7.00             40.00       -280.00 
        27/Ene/2021    05309       45553 Ventas                squad           -2.00             38.00         -76.00 
        27/Ene/2021    05314       45558 Ventas                mbldr         -15.00              40.00       -600.00 
        27/Ene/2021    05316       45560 Ventas                frank           -2.00             45.00         -90.00 
        28/Ene/2021    05317       45561 Ventas                cenot           -2.00             45.00         -90.00 
        28/Ene/2021    05325       45570 Ventas                trist           -4.00             45.00       -180.00 
        28/Ene/2021    05330       45575 Ventas                star            -2.00             45.00         -90.00 

        28/Ene/2021    05340       45585 Ventas                squad           -6.00             38.00       -228.00 
        28/Ene/2021    05344       45589 Ventas                mbldr           -9.00             40.00       -360.00 
        28/Ene/2021    05345       45590 Ventas                mbldr           -7.00             40.00       -280.00 
        28/Ene/2021    05347       45592 Ventas                scu10           -3.00             40.00       -120.00 
        29/Ene/2021    05360       45605 Ventas                catam           -3.00             50.00       -150.00 
        29/Ene/2021    05361       45606 Ventas                star            -4.00             45.00       -180.00 
        29/Ene/2021    05363       45609 Ventas              susane            -8.00             45.00       -360.00 
        29/Ene/2021    05368       45614 Ventas                trist           -4.00             45.00       -180.00 
        29/Ene/2021    05377       45623 Ventas                pdive           -4.00             43.00       -172.00 
        29/Ene/2021    05380       45626 Ventas                squad           -5.00             38.00       -190.00 
        29/Ene/2021    05385       45631 Ventas                mbldr         -17.00              40.00       -680.00 
        30/Ene/2021    05391       45637 Ventas                yaxkin          -3.00             45.00       -135.00 
        30/Ene/2021    05402       45649 Ventas              pascual           -2.00             45.00         -90.00 

        30/Ene/2021    05403       45650 Ventas                marco           -2.00             45.00         -90.00 
        30/Ene/2021    05405       45652 Ventas                serg            -4.00             45.00       -180.00 
        30/Ene/2021    05406       45653 Ventas                star            -4.00             45.00       -180.00 
        30/Ene/2021    05408       45655 Ventas                gina            -4.00             45.00       -180.00 
        30/Ene/2021    05410       45657 Ventas                pdcen         -11.00              40.00       -440.00 
        30/Ene/2021    05412       45659 Ventas                mbldr         -19.00              40.00       -760.00 
        30/Ene/2021    05413       45660 Ventas                squad           -6.00             38.00       -228.00 
        30/Ene/2021    05414       45661 Ventas                scu10           -2.00             40.00         -80.00 
        30/Ene/2021    05415       45662 Ventas                spla            -3.00             38.00       -114.00 
        30/Ene/2021    05417       45664 Ventas                mbldr         -11.00              40.00       -440.00 
        30/Ene/2021    05420       45667 Ventas                aqua          -23.00              45.00       -1,035.00 
        30/Ene/2021    05421       45668 Ventas                pdive           -7.00             43.00       -301.00 
        31/Ene/2021    05430       45677 Ventas                cenot           -7.00             45.00       -315.00 

        31/Ene/2021    05431       45678 Ventas                codol2          -8.00             70.00       -560.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        31/Ene/2021    05436       45683 Ventas                camil           -2.00             45.00         -90.00 
        31/Ene/2021    05438       45685 Ventas                star            -4.00             45.00       -180.00 
        31/Ene/2021    05445       45692 Ventas                camil           -2.00             45.00         -90.00 
        31/Ene/2021    05448       45695 Ventas                camil           -6.00             45.00       -270.00 
        31/Ene/2021    05450       45697 Ventas                pdive           -8.00             43.00       -344.00 
        31/Ene/2021    05452       45699 Ventas                mbldr         -15.00              40.00       -600.00 
        31/Ene/2021    05452       45841 Canc. factura         mbldr           15.00             40.00         600.00 
        31/Ene/2021    05454       45701 Ventas                scu10           -5.00             40.00       -200.00 
        31/Ene/2021    05458       45705 Ventas                frank           -4.00             45.00       -180.00 
        31/Ene/2021    05460       45840 Canc. factura         mbldr           6.00              40.00         240.00 
        31/Ene/2021    05460       45707 Ventas                mbldr           -6.00             40.00       -240.00 

        31/Ene/2021    05462       45709 Ventas                pdcen           -7.00             40.00       -280.00 
        01/Feb/2021    05471       45718 Ventas                camil           -4.00             45.00       -180.00 
        01/Feb/2021    05477       45724 Ventas                camil           -6.00             45.00       -270.00 
        01/Feb/2021    05480       45727 Ventas                arian           -6.00             45.00       -270.00 
