

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2015          Hasta fecha:31/12/2015          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        03/Ene/2015      7190         7406entas                phan          -32.00              17.00       -544.00 
        04/Ene/2015      7195         7411entas              MOSTR             -2.00             25.00         -50.00 
        04/Ene/2015      7196         7412entas                camil           -4.00             22.00         -88.00 
        04/Ene/2015      7197         7413entas                trist           -8.00             22.00       -176.00 
        04/Ene/2015      7198         7414entas                stvbo           -4.00             22.00         -88.00 
        04/Ene/2015      7199         7415entas                pepe            -6.00             17.00       -102.00 

        04/Ene/2015      7200         7416entas                phoc          -52.00              17.00       -884.00 
        05/Ene/2015      7203         7420entas                stvbo           -4.00             22.00         -88.00 
        05/Ene/2015      7205         7422entas                camil           -6.00             22.00       -132.00 
        05/Ene/2015      7206         7423entas                trist           -6.00             22.00       -132.00 
        05/Ene/2015      7207         7424entas                klaus         -10.00              20.00       -200.00 
        05/Ene/2015      7208         7425entas                acuat         -36.00              22.00       -792.00 
        05/Ene/2015      7209         7426entas                raul            -1.00             20.00         -20.00 
        05/Ene/2015      7210         7427entas                pepe          -15.00              17.00       -255.00 
        05/Ene/2015      7211         7428entas                phan          -41.00              17.00       -697.00 
        05/Ene/2015      7212         7429entas                phoc          -55.00              17.00       -935.00 
        06/Ene/2015      7217         7434entas                trist           -4.00             22.00         -88.00 
        06/Ene/2015      7218         7435entas                stvbo           -8.00             22.00       -176.00 
        06/Ene/2015      7219         7436entas                camil         -12.00              22.00       -264.00 

        06/Ene/2015      7220         7437entas                raul            -1.00             20.00         -20.00 
        06/Ene/2015      7221         7438entas              MOSTR             -5.00             22.00       -110.00 
        06/Ene/2015      7222         7439entas                pepe          -11.00              17.00       -187.00 
        06/Ene/2015      7223         7440entas                phoc          -63.00              17.00       -1,071.00 
        07/Ene/2015      7226         7443entas                trist           -4.00             22.00         -88.00 
        07/Ene/2015      7229         7446entas                stvbo           -8.00             22.00       -176.00 

         Usuario:  ADMINISTRADOR                                  |    Fecha y hora26/06/2024  14:51                           Pág.  1 

--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        07/Ene/2015      7230         7447entas                klaus           -6.00             20.00       -120.00 
        07/Ene/2015      7231         7448entas                camil           -6.00             22.00       -132.00 
        07/Ene/2015      7232         7449entas                raul            -2.00             20.00         -40.00 
        07/Ene/2015      7233         7450entas                acuat         -21.00              22.00       -462.00 
        07/Ene/2015      7237         7454entas                pepe          -10.00              17.00       -170.00 
        07/Ene/2015      7238         7455entas                phoc          -50.00              17.00       -850.00 
        07/Ene/2015      7239         7456entas                phan          -26.00              17.00       -442.00 
        09/Ene/2015      7243         7460entas                klaus           -8.00             20.00       -160.00 
        09/Ene/2015      7244         7461entas                camil           -2.00             22.00         -44.00 
        09/Ene/2015      7246         7463entas                stvbo           -6.00             22.00       -132.00 
        09/Ene/2015      7247         7464entas                raul            -1.00             20.00         -20.00 

        09/Ene/2015      7248         7465entas                rogel           -2.00             22.00         -44.00 
        09/Ene/2015      7249         7466entas                pepe          -21.00              17.00       -357.00 
        09/Ene/2015      7250         7467entas                phoc          -50.00              17.00       -850.00 
        10/Ene/2015      7253         7470entas                henry           -4.00             25.00       -100.00 
        10/Ene/2015      7255         7472entas                klaus           -8.00             20.00       -160.00 
        20/Ene/2015      7255         7474anc. factura         klaus           8.00              20.00         160.00 
        10/Ene/2015      7256         7473entas                camil           -2.00             22.00         -44.00 
        20/Ene/2015      7256         7475anc. factura         camil           2.00              22.00         44.00 
        10/Ene/2015      7258         7477entas                arian           -4.00             22.00         -88.00 
        10/Ene/2015      7259         7478entas                stvbo           -4.00             22.00         -88.00 
        10/Ene/2015      7261         7480entas                raul            -3.00             20.00         -60.00 
        10/Ene/2015      7262         7481entas                acuat         -35.00              22.00       -770.00 
        10/Ene/2015      7263         7482entas                pepe            -8.00             17.00       -136.00 

        10/Ene/2015      7264         7483entas                phoc          -22.00              17.00       -374.00 
        19/Ene/2015      7265         7484entas                star            -2.00             25.00         -50.00 
        11/Ene/2015      7275         7494entas                stvbo         -14.00              22.00       -308.00 
        11/Ene/2015      7276         7495entas                arian           -2.00             22.00         -44.00 
        02/Ene/2015      7277         7497entas                trist           -8.00             22.00       -176.00 
        11/Ene/2015      7281         7501entas                phoc          -31.00              17.00       -527.00 
        11/Ene/2015      7282         7502entas                phan            -7.00             17.00       -119.00 
        12/Ene/2015      7286         7506entas                klaus           -6.00             20.00       -120.00 
        12/Ene/2015      7287         7507entas                trist           -4.00             22.00         -88.00 
        12/Ene/2015      7288         7508entas                stvbo         -18.00              22.00       -396.00 
        12/Ene/2015      7290         7510entas                pepe            -2.00             17.00         -34.00 
        12/Ene/2015      7291         7511entas                phoc          -52.00              17.00       -884.00 
        13/Ene/2015      7293         7513entas              MOSTR             -6.00             25.00       -150.00 
        13/Ene/2015      7294         7514entas                pepe            -5.00             17.00         -85.00 

        13/Ene/2015      7295         7515entas                phoc          -45.00              17.00       -765.00 
        13/Ene/2015      7296         7516entas                phan          -70.00              17.00       -1,190.00 
        14/Ene/2015      7299         7519entas              MOSTR             -5.00             25.00       -125.00 
        14/Ene/2015      7300         7520entas                pepe          -11.00              17.00       -187.00 
        30/Ene/2015      7301         7539anc. factura         phoc            46.00             17.00         782.00 
        14/Ene/2015      7301         7521entas                phoc          -46.00              17.00       -782.00 
        15/Ene/2015      7302         7522entas              MOSTR           -20.00              25.00       -500.00 
        15/Ene/2015      7307         7527entas                camil         -12.00              22.00       -264.00 
        15/Ene/2015      7308         7528entas                stvbo           -6.00             22.00       -132.00 
        15/Ene/2015      7309         7529entas                jorge           -4.00             22.00         -88.00 
        15/Ene/2015      7311         7531entas                arian           -8.00             22.00       -176.00 
        15/Ene/2015      7312         7532entas                yucat           -2.00             22.00         -44.00 
        30/Ene/2015      7314         7540anc. factura         phoc            52.00             17.00         884.00 

        15/Ene/2015      7314         7534entas                phoc          -52.00              17.00       -884.00 
        15/Ene/2015      7315         7535entas                phan          -40.00              17.00       -680.00 
        08/Ene/2015      7316         7536entas                phoc          -16.00              17.00       -272.00 
        14/Ene/2015      7319         7541entas                phoc          -46.00              17.00       -782.00 
        15/Ene/2015      7320         7542entas                phoc          -52.00              17.00       -884.00 
        16/Ene/2015      7322         7544entas                henry           -2.00             25.00         -50.00 
        16/Ene/2015      7326         7548entas                camil           -8.00             22.00       -176.00 
        16/Ene/2015      7327         7549entas                arian           -4.00             22.00         -88.00 
        16/Ene/2015      7328         7550entas                jorge           -4.00             22.00         -88.00 
        16/Ene/2015      7329         7551entas                klaus           -4.00             20.00         -80.00 
        16/Ene/2015      7330         7552entas                stvbo           -6.00             22.00       -132.00 
        16/Ene/2015      7333         7555entas              MOSTR             -5.00             25.00       -125.00 
        16/Ene/2015      7334         7556entas                pepe          -16.00              17.00       -272.00 

        16/Ene/2015      7335         7557entas                abyss         -14.00              20.00       -280.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        16/Ene/2015      7336         7558entas                phoc          -45.00              17.00       -765.00 
        16/Ene/2015      7337         7559entas                phan          -22.00              17.00       -374.00 
        17/Ene/2015      7341         7563entas                klaus         -10.00              20.00       -200.00 
        17/Ene/2015      7342         7564entas              MOSTR             -4.00             40.00       -160.00 
        17/Ene/2015      7343         7565entas                alan            -2.00             22.00         -44.00 
        17/Ene/2015      7345         7567entas                stvbo           -4.00             22.00         -88.00 
        17/Ene/2015      7346         7568entas                jorge           -6.00             22.00       -132.00 
        17/Ene/2015      7349         7571entas                arian           -8.00             22.00       -176.00 
        17/Ene/2015      7350         7572entas                camil           -2.00             22.00         -44.00 
        17/Ene/2015      7351         7573entas                trist           -4.00             22.00         -88.00 
        17/Ene/2015      7354         7576entas                pepe          -16.00              17.00       -272.00 

        17/Ene/2015      7355         7577entas                phoc          -59.00              17.00       -1,003.00 
        18/Ene/2015      7360         7582entas                camil           -8.00             22.00       -176.00 
        18/Ene/2015      7361         7583entas                acuat         -26.00              22.00       -572.00 
        18/Ene/2015      7362         7584entas                pepe            -4.00             17.00         -68.00 
        18/Ene/2015      7364         7586entas                phoc          -56.00              17.00       -952.00 
        19/Ene/2015      7369         7591entas                jorge           -4.00             22.00         -88.00 
        19/Ene/2015      7371         7593entas                camil           -9.00             22.00       -198.00 
        19/Ene/2015      7373         7595entas                arian         -10.00              22.00       -220.00 
        19/Ene/2015      7374         7596entas                alan            -2.00             22.00         -44.00 
        19/Ene/2015      7375         7597entas                trist           -6.00             22.00       -132.00 
        19/Ene/2015      7376         7598entas                klaus           -2.00             20.00         -40.00 
        19/Ene/2015      7377         7599entas                klaus           -2.00             20.00         -40.00 
        19/Ene/2015      7378         7600entas                stvbo           -6.00             22.00       -132.00 

        19/Ene/2015      7379         7601entas                acuat         -37.00              22.00       -814.00 
        19/Ene/2015      7381         7603entas                pepe          -15.00              17.00       -255.00 
        19/Ene/2015      7382         7604entas                phoc          -55.00              17.00       -935.00 
        19/Ene/2015      7383         7605entas                phan          -20.00              17.00       -340.00 
        20/Ene/2015      7384         7606entas              MOSTR             -3.00             25.00         -75.00 
        20/Ene/2015      7384         7606entas              MOSTR             -3.00             25.00         -75.00 
        20/Ene/2015      7385         7607entas                acuat           -4.00             22.00         -88.00 
        20/Ene/2015      7386         7608entas                camil           -8.00             22.00       -176.00 
        20/Ene/2015      7387         7609entas                jorge           -4.00             22.00         -88.00 
        20/Ene/2015      7391         7613entas                stvbo           -6.00             22.00       -132.00 
        20/Ene/2015      7393         7615entas                trist           -4.00             22.00         -88.00 
        20/Ene/2015      7394         7616entas                arian           -2.00             22.00         -44.00 
        20/Ene/2015      7396         7618entas                pepe          -24.00              17.00       -408.00 
        20/Ene/2015      7397         7619entas                phoc          -52.00              17.00       -884.00 

        21/Ene/2015      7399         7621entas                arian           -8.00             22.00       -176.00 
        21/Ene/2015      7400         7622entas                raul            -2.00             20.00         -40.00 
        21/Ene/2015      7402         7623entas                acuat         -12.00              22.00       -264.00 
        21/Ene/2015      7403         7624entas                klaus         -10.00              20.00       -200.00 
        21/Ene/2015      7404         7625entas                jorge           -2.00             22.00         -44.00 
        21/Ene/2015      7405         7626entas                jorge           -2.00             22.00         -44.00 
        21/Ene/2015      7406         7627entas                stvbo           -2.00             22.00         -44.00 
        21/Ene/2015      7407         7628entas              MOSTR             -3.00             25.00         -75.00 
        21/Ene/2015      7408         7629entas                pepe          -27.00              17.00       -459.00 
        21/Ene/2015      7409         7630entas                phoc          -60.00              17.00       -1,020.00 
        21/Ene/2015      7410         7631entas                phan          -40.00              17.00       -680.00 
        22/Ene/2015      7414         7635entas                trist           -6.00             22.00       -132.00 
        22/Ene/2015      7415         7636entas                camil           -4.00             22.00         -88.00 

        22/Ene/2015      7416         7637entas                jorge           -4.00             22.00         -88.00 
        22/Ene/2015      7417         7638entas                stvbo           -2.00             22.00         -44.00 
        22/Ene/2015      7418         7639entas                klaus           -6.00             20.00       -120.00 
        22/Ene/2015      7420         7641entas                acuat         -27.00              22.00       -594.00 
        22/Ene/2015      7422         7643entas                arian           -8.00             22.00       -176.00 
        22/Ene/2015      7424         7645entas                arian           -8.00             22.00       -176.00 
        22/Ene/2015      7426         7647entas                pepe          -14.00              17.00       -238.00 
        22/Ene/2015      7428         7649entas                phoc          -63.00              17.00       -1,071.00 
        22/Ene/2015      7429         7650entas                abyss         -36.00              20.00       -720.00 
        23/Ene/2015      7434         7655entas                acuat         -12.00              22.00       -264.00 
        23/Ene/2015      7435         7656entas                klaus           -4.00             20.00         -80.00 
        23/Ene/2015      7436         7657entas                stvbo           -4.00             22.00         -88.00 
        23/Ene/2015      7437         7658entas                camil           -6.00             22.00       -132.00 

        23/Ene/2015      7438         7659entas                arian           -8.00             22.00       -176.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        23/Ene/2015      7439         7660entas                trist           -8.00             22.00       -176.00 
        23/Ene/2015      7440         7661entas                pepe          -16.00              17.00       -272.00 
        23/Ene/2015      7441         7662entas                phoc          -61.00              17.00       -1,037.00 
        23/Ene/2015      7443         7664entas                abyss           -2.00             20.00         -40.00 
        24/Ene/2015      7445         7666entas                rogel           -1.00             22.00         -22.00 
        24/Ene/2015      7448         7669entas                raul            -1.00             20.00         -20.00 
        24/Ene/2015      7449         7670entas                klaus           -8.00             20.00       -160.00 
        24/Ene/2015      7450         7671entas                trist           -8.00             22.00       -176.00 
        24/Ene/2015      7454         7675entas                pepe          -14.00              17.00       -238.00 
        24/Ene/2015      7455         7676entas                phoc          -54.00              17.00       -918.00 
        25/Ene/2015      7459         7680entas              MOSTR             -2.00             25.00         -50.00 

        25/Ene/2015      7459         7680entas              MOSTR             -2.00             25.00         -50.00 
        25/Ene/2015      7462         7683entas                acuat         -49.00              22.00       -1,078.00 
        25/Ene/2015      7463         7684entas                stvbo           -4.00             22.00         -88.00 
        25/Ene/2015      7465         7686entas                camil           -4.00             22.00         -88.00 
        25/Ene/2015      7466         7687entas                pepe            -7.00             17.00       -119.00 
        25/Ene/2015      7468         7689entas                phan          -47.00              17.00       -799.00 
        26/Ene/2015      7472         7693entas                stvbo           -4.00             22.00         -88.00 
        26/Ene/2015      7473         7694entas                arian           -6.00             22.00       -132.00 
        26/Ene/2015      7476         7697entas                pepe            -8.00             17.00       -136.00 
        26/Ene/2015      7477         7698entas                phoc          -57.00              17.00       -969.00 
        26/Ene/2015      7478         7699entas                abyss         -12.00              20.00       -240.00 
        27/Ene/2015      7480         7701entas                stvbo           -8.00             22.00       -176.00 
        27/Ene/2015      7481         7702entas                raul            -2.00             20.00         -40.00 

        27/Ene/2015      7482         7703entas                klaus           -8.00             20.00       -160.00 
        27/Ene/2015      7483         7704entas                trist           -6.00             22.00       -132.00 
        27/Ene/2015      7484         7705entas                alan            -2.00             22.00         -44.00 
        27/Ene/2015      7487         7708entas                arian           -2.00             22.00         -44.00 
        27/Ene/2015      7488         7709entas                pepe            -2.00             17.00         -34.00 
        27/Ene/2015      7489         7710entas                abyss           -6.00             20.00       -120.00 
        27/Ene/2015      7490         7711entas                phoc          -58.00              17.00       -986.00 
        28/Ene/2015      7494         7715entas                klaus           -8.00             20.00       -160.00 
        28/Ene/2015      7495         7716entas                trist           -8.00             22.00       -176.00 
        28/Ene/2015      7496         7717entas              MOSTR             -1.00             25.00         -25.00 
        28/Ene/2015      7497         7718entas              MOSTR             -7.00             25.00       -175.00 
        28/Ene/2015      7498         7719entas                stvbo           -4.00             22.00         -88.00 
        29/Ene/2015      7501         7722entas                pepe          -13.00              17.00       -221.00 
        28/Ene/2015      7502         7723entas                phoc          -48.00              17.00       -816.00 

        28/Ene/2015      7503         7724entas                phan          -22.00              17.00       -374.00 
        28/Abr/2015      7505         7726entas                abyss         -10.00              20.00       -200.00 
        29/Ene/2015      7508         7729entas                trist           -6.00             22.00       -132.00 
        29/Ene/2015      7509         7730entas                klaus           -8.00             20.00       -160.00 
        29/Ene/2015      7510         7731entas                stvbo           -4.00             22.00         -88.00 
        29/Ene/2015      7513         7734entas                raul            -1.00             20.00         -20.00 
        29/Ene/2015      7514         7735entas                camil           -8.00             22.00       -176.00 
        29/Ene/2015      7516         7737entas                pepe            -7.00             17.00       -119.00 
        29/Ene/2015      7517         7738entas                phoc          -53.00              17.00       -901.00 
        29/Ene/2015      7518         7739entas                abyss           -4.00             20.00         -80.00 
        30/Ene/2015      7525         7746entas                stvbo           -4.00             22.00         -88.00 
        30/Ene/2015      7526         7747entas                pepe          -10.00              17.00       -170.00 
        30/Ene/2015      7527         7748entas                phoc          -64.00              17.00       -1,088.00 

        30/Ene/2015      7528         7749entas                abyss           -6.00             20.00       -120.00 
        30/Ene/2015      7529         7750entas                phan          -31.00              17.00       -527.00 
        31/Ene/2015      7533         7754entas                henry           -2.00             25.00         -50.00 
        31/Ene/2015      7534         7755entas                raul            -2.00             20.00         -40.00 
        31/Ene/2015      7535         7756entas              MOSTR             -9.00             25.00       -225.00 
        31/Ene/2015      7535         7756entas              MOSTR             -3.00             25.00         -75.00 
        31/Ene/2015      7536         7757entas                klaus         -10.00              20.00       -200.00 
        31/Ene/2015      7537         7758entas                stvbo           -4.00             22.00         -88.00 
        31/Ene/2015      7539         7760entas                pepe          -11.00              17.00       -187.00 
        31/Ene/2015      7540         7761entas                phoc          -54.00              17.00       -918.00 
        03/Feb/2015      7541         7762entas                abyss           -5.00             20.00       -100.00 
        31/Ene/2015      7542         7763entas                abyss           -5.00             20.00       -100.00 
        25/Ene/2015      7551         7773entas                phoc          -57.00              17.00       -969.00 

        01/Feb/2015      7558         7783entas                frank           -2.00             22.00         -44.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        01/Feb/2015      7559         7784entas                camil           -4.00             22.00         -88.00 
        01/Feb/2015      7561         7786entas                phoc          -60.00              17.00       -1,020.00 
        01/Feb/2015      7562         7787entas                phan          -41.00              17.00       -697.00 
        01/Feb/2015      7563         7788entas                abyss           -4.00             20.00         -80.00 
        02/Feb/2015      7567         7792entas                raul            -3.00             20.00         -60.00 
        02/Feb/2015      7568         7793entas              MOSTR             -4.00             25.00       -100.00 
        02/Feb/2015      7568         7793entas              MOSTR             -1.00             25.00         -25.00 
        02/Feb/2015      7571         7796entas                trist           -2.00             22.00         -44.00 
        02/Feb/2015      7572         7797entas                henry           -1.00             25.00         -25.00 
        02/Feb/2015      7573         7798entas                phoc          -60.00              17.00       -1,020.00 
        02/Feb/2015      7574         7799entas                abyss         -12.00              20.00       -240.00 

        03/Feb/2015      7576         7801entas                klaus         -11.00              20.00       -220.00 
        03/Feb/2015      7577         7802entas              MOSTR             -2.00             22.00         -44.00 
        03/Feb/2015      7581         7806entas                abyss         -28.00              20.00       -560.00 
        03/Feb/2015      7582         7807entas                pepe          -12.00              17.00       -204.00 
        03/Feb/2015      7583         7808entas                phoc          -65.00              17.00       -1,105.00 
        03/Feb/2015      7584         7809entas                phan          -30.00              17.00       -510.00 
        04/Feb/2015      7587         7812entas                klaus           -7.00             20.00       -140.00 
        04/Feb/2015      7588         7813entas                acuat         -60.00              22.00       -1,320.00 
        04/Feb/2015      7589         7814entas                stvbo           -4.00             22.00         -88.00 
        04/Feb/2015      7591         7816entas                pepe            -8.00             17.00       -136.00 
        04/Feb/2015      7592         7817entas                phoc          -53.00              17.00       -901.00 
        04/Feb/2015      7593         7818entas                abyss         -17.00              20.00       -340.00 
        05/Feb/2015      7596         7821entas                raul            -3.00             20.00         -60.00 

        05/Feb/2015      7597         7822entas                klaus           -6.00             20.00       -120.00 
        05/Feb/2015      7602         7827entas                phoc          -65.00              17.00       -1,105.00 
        05/Feb/2015      7603         7828entas                phan          -11.00              17.00       -187.00 
        06/Feb/2015      7607         7832entas                klaus           -8.00             20.00       -160.00 
        06/Feb/2015      7608         7833entas                acuat         -34.00              22.00       -748.00 
        06/Feb/2015      7609         7834entas                rogel         -12.00              22.00       -264.00 
        06/Feb/2015      7611         7836entas                yucat           -2.00             22.00         -44.00 
        06/Feb/2015      7612         7837entas                stvbo           -4.00             22.00         -88.00 
        06/Feb/2015      7617         7842entas                pepe            -4.00             17.00         -68.00 
        06/Feb/2015      7618         7843entas                phoc          -52.00              17.00       -884.00 
        06/Feb/2015      7619         7844entas                abyss           -6.00             20.00       -120.00 
        07/Feb/2015      7625         7850entas              MOSTR             -1.00             22.00         -22.00 
        07/Feb/2015      7629         7854entas                raul            -1.00             20.00         -20.00 
        07/Feb/2015      7630         7855entas                stvbo           -4.00             22.00         -88.00 

        07/Feb/2015      7631         7856entas                abyss         -13.00              20.00       -260.00 
        07/Feb/2015      7632         7857entas                pepe          -13.00              40.00       -520.00 
        07/Feb/2015      7633         7858entas                phoc          -52.00              17.00       -884.00 
        07/Feb/2015      7634         7859entas                phan          -35.00              17.00       -595.00 
        08/Feb/2015      7640         7865entas                acuat         -24.00              22.00       -528.00 
        08/Feb/2015      7643         7868entas                123go           -2.00             20.00         -40.00 
        08/Feb/2015      7644         7869entas                stvbo           -2.00             22.00         -44.00 
        08/Feb/2015      7646         7871entas              MOSTR             -3.00             25.00         -75.00 
        08/Feb/2015      7650         7875entas                abyss         -15.00              20.00       -300.00 
        08/Feb/2015      7651         7876entas                phoc          -63.00              17.00       -1,071.00 
        14/Feb/2015      7654         7879entas              MOSTR           -10.00              25.00       -250.00 
        14/Feb/2015      7655         7880entas              MOSTR             -1.00             25.00         -25.00 
        09/Feb/2015      7656         7881entas              MOSTR             -8.00             25.00       -200.00 

        09/Feb/2015      7661         7886entas                klaus         -10.00              20.00       -200.00 
        09/Feb/2015      7663         7888entas                raul            -2.00             20.00         -40.00 
        09/Feb/2015      7664         7889entas                acuat         -38.00              22.00       -836.00 
        09/Feb/2015      7666         7891entas                phoc          -61.00              17.00       -1,037.00 
        09/Feb/2015      7667         7892entas                abyss         -12.00              20.00       -240.00 
        09/Feb/2015      7668         7893entas                phan          -23.00              17.00       -391.00 
        10/Feb/2015      7675         7900entas                klaus           -6.00             20.00       -120.00 
        10/Feb/2015      7677         7902entas                acuat         -34.00              22.00       -748.00 
        10/Feb/2015      7678         7903entas                stvbo           -8.00             22.00       -176.00 
        10/Feb/2015      7679         7904entas                pepe          -13.00              17.00       -221.00 
        10/Feb/2015      7680         7905entas                phoc          -62.00              17.00       -1,054.00 
        10/Feb/2015      7681         7906entas                abyss           -2.00             20.00         -40.00 
        11/Feb/2015      7686         7911entas                stvbo         -10.00              22.00       -220.00 

        11/Feb/2015      7688         7913entas                raul            -2.00             20.00         -40.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        11/Feb/2015      7689         7914entas                klaus         -14.00              20.00       -280.00 
        11/Feb/2015      7693         7918entas                nik             -1.00             22.00         -22.00 
        11/Feb/2015      7694         7919entas                acuat         -34.00              22.00       -748.00 
        11/Feb/2015      7696         7921entas                pepe          -17.00              17.00       -289.00 
        11/Feb/2015      7697         7922entas                phoc          -63.00              17.00       -1,071.00 
        11/Feb/2015      7698         7923entas                phan          -40.00              17.00       -680.00 
        12/Feb/2015      7702         7927entas                stvbo           -8.00             22.00       -176.00 
        12/Feb/2015      7704         7929entas                acuat         -26.00              22.00       -572.00 
        12/Feb/2015      7706         7931entas                123go           -2.00             22.00         -44.00 
        12/Feb/2015      7707         7932entas                klaus           -2.00             20.00         -40.00 
        12/Feb/2015      7709         7934entas                pepe          -17.00              17.00       -289.00 

        12/Feb/2015      7710         7935entas                phoc          -61.00              17.00       -1,037.00 
        13/Feb/2015      7711         7936entas                stvbo         -18.00              22.00       -396.00 
        13/Feb/2015      7713         7938entas                acuat         -16.00              22.00       -352.00 
        13/Feb/2015      7714         7939entas                jorge           -6.00             22.00       -132.00 
        13/Feb/2015      7716         7941entas                pepe          -13.00              17.00       -221.00 
        13/Feb/2015      7717         7942entas                phoc          -55.00              17.00       -935.00 
        13/Feb/2015      7718         7943entas                phan          -20.00              17.00       -340.00 
        13/Feb/2015      7719         7944entas                abyss           -4.00             20.00         -80.00 
        13/Feb/2015      7721         7946entas                hp              -2.00             22.00         -44.00 
        13/Feb/2015      7722         7947entas                trist           -2.00             22.00         -44.00 
        13/Feb/2015      7725         7950entas                raul            -2.00             20.00         -40.00 
        13/Feb/2015      7726         7951entas                klaus           -4.00             20.00         -80.00 
        13/Feb/2015      7727         7952entas                yucat           -2.00             22.00         -44.00 

        13/Feb/2015      7729         7954entas                arian           -4.00             22.00         -88.00 
        14/Feb/2015      7738         7963entas                stvbo         -16.00              22.00       -352.00 
        14/Feb/2015      7740         7965entas                hp              -2.00             22.00         -44.00 
        14/Feb/2015      7741         7966entas                klaus           -4.00             20.00         -80.00 
        14/Feb/2015      7742         7967entas                trist           -3.00             22.00         -66.00 
        14/Feb/2015      7749         7974entas                arian           -2.00             22.00         -44.00 
        14/Feb/2015      7750         7975entas                pepe          -19.00              17.00       -323.00 
        14/Feb/2015      7752         7977entas                phoc          -58.00              17.00       -986.00 
        01/Mar/2015      7764         7997entas                ros             -8.00             25.00       -200.00 
        15/Feb/2015      7771         8004entas                hp              -4.00             22.00         -88.00 
        15/Feb/2015      7772         8005entas                trist           -2.00             22.00         -44.00 
        15/Feb/2015      7773         8006entas                stvbo         -18.00              22.00       -396.00 
        15/Feb/2015      7775         8008entas                pepe          -11.00              17.00       -187.00 
        15/Feb/2015      7776         8009entas                phoc          -60.00              17.00       -1,020.00 

        15/Feb/2015      7778         8011entas                phan          -71.00              17.00       -1,207.00 
        16/Feb/2015      7784         8017entas                hp              -6.00             22.00       -132.00 
